"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1984","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","","..","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","","..","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","","..","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","22300","","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","28300","","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","28300","","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","32400","","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","24200","","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","18300","","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","24300","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","36400","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","40400","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","36400","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","58700","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","44500","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","40500","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","20200","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","24200","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","34400","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","56600","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","52600","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","32300","","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","25200","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","34400","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","40400","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","48500","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","40500","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","25400","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","38400","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","38500","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","54600","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","36400","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","54500","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","38400","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","49400","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","42200","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v80488548","53.2.8","32400","","","","0"
"1976","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1977","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1978","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1979","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1980","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1981","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1982","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1983","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1984","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","800","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2400","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","1200","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","2000","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","..","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","1200","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","1700","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Sunflower seed","Hectares","149","units","0","v80488555","53.2.16","","F","","","0"
"1976","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2266000","","","","0"
"1977","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","1942000","","","","0"
"1978","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2064000","","","","0"
"1979","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2105000","","","","0"
"1980","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2429000","","","","0"
"1981","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2711000","","","","0"
"1982","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2752000","","","","0"
"1983","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3115000","","","","0"
"1984","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2954000","","","","0"
"1985","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3076000","","","","0"
"1986","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3083700","","","","0"
"1987","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2946000","","","","0"
"1988","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2836800","","","","0"
"1989","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3144400","","","","0"
"1990","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3144400","","","","0"
"1991","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3152800","","","","0"
"1992","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3259800","","","","0"
"1993","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2994700","","","","0"
"1994","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2505000","","","","0"
"1995","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2723500","","","","0"
"1996","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2974500","","","","0"
"1997","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2701300","","","","0"
"1998","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2751800","","","","0"
"1999","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2905700","","","","0"
"2000","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2924600","","","","0"
"2001","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2804500","","","","0"
"2002","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2553100","","","","0"
"2003","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2546700","","","","0"
"2004","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2553500","","","","0"
"2005","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2659600","","","","0"
"2006","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2617400","","","","0"
"2007","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2347900","","","","0"
"2008","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2792400","","","","0"
"2009","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2859100","","","","0"
"2010","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2652700","","","","0"
"2011","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2712900","","","","0"
"2012","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2652600","","","","0"
"2013","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2925900","","","","0"
"2014","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2776200","","","","0"
"2015","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2816600","","","","0"
"2016","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2836500","","","","0"
"2017","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","2855100","","","","0"
"2018","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3042300","","","","0"
"2019","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3011800","","","","0"
"2020","Alberta","2016A000248","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v80488556","53.2.18","3001800","","","","0"
"1976","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2246000","","","","0"
"1977","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2206000","","","","0"
"1978","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2044000","","","","0"
"1979","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1841000","","","","0"
"1980","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2226000","","","","0"
"1981","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2610000","","","","0"
"1982","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2469000","","","","0"
"1983","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2064000","","","","0"
"1984","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2104000","","","","0"
"1985","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2125000","","","","0"
"1986","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2246000","","","","0"
"1987","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2266200","","","","0"
"1988","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1902000","","","","0"
"1989","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2084100","","","","0"
"1990","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2063900","","","","0"
"1991","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2023400","","","","0"
"1992","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1760400","","","","0"
"1993","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1821100","","","","0"
"1994","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1841300","","","","0"
"1995","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1902000","","","","0"
"1996","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2144800","","","","0"
"1997","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","2043700","","","","0"
"1998","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1861600","","","","0"
"1999","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1699700","","","","0"
"2000","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1740100","","","","0"
"2001","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1618700","","","","0"
"2002","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1127000","","","","0"
"2003","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1788700","","","","0"
"2004","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1598500","","","","0"
"2005","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1456900","","","","0"
"2006","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1375900","","","","0"
"2007","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1728000","","","","0"
"2008","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1517600","","","","0"
"2009","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1226200","","","","0"
"2010","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1264600","","","","0"
"2011","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1295000","","","","0"
"2012","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1384000","","","","0"
"2013","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1363800","","","","0"
"2014","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1157400","","","","0"
"2015","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1167500","","","","0"
"2016","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1076500","","","","0"
"2017","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1011700","","","","0"
"2018","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1111600","","","","0"
"2019","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1272700","","","","0"
"2020","Alberta","2016A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v80488577","53.4.1","1326200","","","","0"
"1976","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","303500","","","","0"
"1977","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","627300","","","","0"
"1978","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1193800","","","","0"
"1979","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1416400","","","","0"
"1980","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","890300","","","","0"
"1981","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","586800","","","","0"
"1982","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","768900","","","","0"
"1983","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1012000","","","","0"
"1984","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1214000","","","","0"
"1985","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1133000","","","","0"
"1986","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1133100","","","","0"
"1987","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1173600","","","","0"
"1988","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1456900","","","","0"
"1989","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1092700","","","","0"
"1990","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","991500","","","","0"
"1991","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1206800","","","","0"
"1992","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1112900","","","","0"
"1993","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1473100","","","","0"
"1994","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2023400","","","","0"
"1995","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1780600","","","","0"
"1996","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1214100","","","","0"
"1997","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1598500","","","","0"
"1998","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1740100","","","","0"
"1999","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1829200","","","","0"
"2000","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1497300","","","","0"
"2001","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1080500","","","","0"
"2002","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1011700","","","","0"
"2003","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1335500","","","","0"
"2004","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1527700","","","","0"
"2005","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1719900","","","","0"
"2006","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1813000","","","","0"
"2007","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2023400","","","","0"
"2008","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2092200","","","","0"
"2009","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","1983000","","","","0"
"2010","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2225800","","","","0"
"2011","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2416000","","","","0"
"2012","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2691200","","","","0"
"2013","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2555600","","","","0"
"2014","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2739700","","","","0"
"2015","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2519200","","","","0"
"2016","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2422000","","","","0"
"2017","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2788300","","","","0"
"2018","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2703000","","","","0"
"2019","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2355600","","","","0"
"2020","Alberta","2016A000248","Harvested area (hectares)","Canola","Hectares","149","units","0","v80488579","53.4.3","2313500","","","","0"
"1976","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1977","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
