time,lon,lat,rcp26_last_spring_frost_p10,rcp26_last_spring_frost_p50,rcp26_last_spring_frost_p90,rcp45_last_spring_frost_p10,rcp45_last_spring_frost_p50,rcp45_last_spring_frost_p90,rcp85_last_spring_frost_p10,rcp85_last_spring_frost_p50,rcp85_last_spring_frost_p90
2012-01-01,-121.29,49.29,127.00,136.50,156.40,122.30,138.50,155.10,125.50,138.50,159.70
2013-01-01,-121.29,49.29,126.20,136.50,153.00,123.30,134.50,155.70,129.00,138.50,159.30
2014-01-01,-121.29,49.29,122.90,131.00,153.40,121.90,136.50,157.90,123.90,138.00,152.20
2015-01-01,-121.29,49.29,123.30,134.50,157.40,123.30,134.50,151.40,123.20,135.50,155.50
2016-01-01,-121.29,49.29,123.30,136.50,156.70,123.60,133.00,150.30,114.90,128.50,138.80
2017-01-01,-121.29,49.29,122.00,135.00,157.90,120.00,137.50,150.40,127.30,134.50,152.70
2018-01-01,-121.29,49.29,112.80,132.00,154.10,123.30,131.00,150.20,124.30,136.00,158.00
2019-01-01,-121.29,49.29,122.30,132.00,157.70,120.30,135.00,153.70,123.30,133.50,156.70
2020-01-01,-121.29,49.29,123.00,134.50,153.40,120.60,131.00,154.10,124.00,135.00,153.40
2021-01-01,-121.29,49.29,123.90,135.00,151.80,122.90,132.50,157.10,117.90,130.00,151.10
2022-01-01,-121.29,49.29,113.30,135.00,155.50,113.00,138.50,164.10,120.00,136.00,145.70
2023-01-01,-121.29,49.29,123.00,132.50,148.10,113.30,136.50,148.80,122.60,131.00,155.00
2024-01-01,-121.29,49.29,122.30,132.00,148.50,117.90,134.50,152.40,125.30,132.50,142.70
2025-01-01,-121.29,49.29,120.00,133.50,139.80,116.20,131.00,142.00,113.80,132.00,142.40
2026-01-01,-121.29,49.29,117.70,128.00,153.10,115.30,137.00,156.10,115.50,132.50,142.70
2027-01-01,-121.29,49.29,121.90,132.00,152.00,112.40,132.50,144.80,122.30,133.00,152.70
2028-01-01,-121.29,49.29,125.20,134.50,147.10,114.80,134.00,152.10,121.60,130.00,141.70
2029-01-01,-121.29,49.29,123.60,138.00,150.40,120.90,131.50,138.70,117.20,125.00,135.70
2030-01-01,-121.29,49.29,121.60,133.00,153.70,121.30,130.50,144.20,120.50,134.00,150.80
2031-01-01,-121.29,49.29,121.00,135.50,162.00,123.30,129.50,142.10,123.30,137.00,154.70
2032-01-01,-121.29,49.29,124.30,131.50,139.40,117.30,129.50,150.60,121.30,134.50,145.40
2033-01-01,-121.29,49.29,116.20,125.50,146.70,122.30,133.00,152.00,121.30,129.00,142.50
2034-01-01,-121.29,49.29,115.30,130.00,150.20,118.00,132.50,150.50,113.30,128.50,148.20
2035-01-01,-121.29,49.29,105.30,132.50,150.60,118.00,132.50,142.40,120.30,132.50,150.40
2036-01-01,-121.29,49.29,120.30,132.00,148.10,114.00,132.00,143.70,111.60,129.00,137.00
2037-01-01,-121.29,49.29,123.30,131.00,149.90,110.30,128.00,145.70,121.00,127.50,142.20
2038-01-01,-121.29,49.29,123.30,132.00,143.10,114.80,131.50,153.40,110.30,132.50,148.10
2039-01-01,-121.29,49.29,117.80,131.50,141.00,120.30,130.50,146.40,124.30,130.50,147.00
2040-01-01,-121.29,49.29,113.40,130.50,144.50,114.60,132.50,140.70,111.30,125.00,139.70
2041-01-01,-121.29,49.29,108.60,131.50,148.10,113.30,129.50,146.40,103.60,127.00,142.50
2042-01-01,-121.29,49.29,107.30,134.00,143.40,105.30,133.00,149.40,105.30,125.00,135.40
2043-01-01,-121.29,49.29,113.60,127.50,143.10,113.10,128.00,144.70,114.60,126.00,138.70
2044-01-01,-121.29,49.29,116.20,128.50,143.00,108.00,124.50,143.70,98.40,131.00,139.70
2045-01-01,-121.29,49.29,109.60,128.00,135.00,100.90,128.50,150.80,103.30,126.50,138.00
2046-01-01,-121.29,49.29,108.60,129.00,145.70,109.10,128.00,144.70,99.80,115.00,139.40
2047-01-01,-121.29,49.29,105.60,128.50,145.00,105.60,128.50,148.20,113.30,124.50,136.00
2048-01-01,-121.29,49.29,114.60,131.00,145.60,109.60,127.50,146.70,104.90,123.50,137.70
2049-01-01,-121.29,49.29,105.80,129.00,141.40,105.60,126.00,136.70,106.60,122.50,132.70
2050-01-01,-121.29,49.29,115.70,129.00,145.40,114.30,127.00,134.80,103.00,123.50,144.90
2051-01-01,-121.29,49.29,120.60,131.00,157.40,110.80,128.50,152.00,91.30,126.00,136.10
2052-01-01,-121.29,49.29,110.40,125.50,134.00,107.50,124.50,145.40,102.30,123.00,136.50
2053-01-01,-121.29,49.29,106.10,127.50,137.50,101.20,123.00,140.00,98.10,123.00,136.70
2054-01-01,-121.29,49.29,106.90,128.50,139.80,108.30,130.00,142.70,96.30,122.00,137.70
2055-01-01,-121.29,49.29,115.80,127.00,139.70,109.00,125.00,144.50,95.10,121.00,131.40
2056-01-01,-121.29,49.29,110.00,128.00,137.00,117.60,131.50,141.40,100.80,124.50,142.40
2057-01-01,-121.29,49.29,113.10,131.50,147.10,105.70,130.50,156.00,98.30,119.50,142.60
2058-01-01,-121.29,49.29,107.00,129.00,146.00,108.00,122.00,133.70,102.00,118.00,132.00
2059-01-01,-121.29,49.29,110.60,133.00,151.00,115.00,128.50,142.00,100.90,117.50,130.00
2060-01-01,-121.29,49.29,110.30,134.00,141.80,108.40,129.00,144.10,92.00,119.50,134.90
2061-01-01,-121.29,49.29,113.00,128.00,137.40,103.60,125.50,141.10,84.50,115.00,132.70
2062-01-01,-121.29,49.29,120.50,131.00,146.10,106.30,127.00,138.80,99.00,108.00,133.00
2063-01-01,-121.29,49.29,115.60,130.50,139.80,104.30,126.00,141.80,95.60,121.00,129.00
2064-01-01,-121.29,49.29,110.10,127.50,149.50,104.30,123.00,140.00,95.50,112.00,131.70
2065-01-01,-121.29,49.29,108.60,130.00,142.70,100.20,123.50,133.70,100.90,122.00,139.80
2066-01-01,-121.29,49.29,111.50,129.50,145.70,106.30,124.50,138.80,96.90,113.00,134.40
2067-01-01,-121.29,49.29,119.30,130.00,147.40,97.30,123.00,132.80,89.30,113.50,132.40
2068-01-01,-121.29,49.29,111.20,135.50,143.40,108.90,123.00,140.00,95.60,111.50,139.00
2069-01-01,-121.29,49.29,110.00,134.00,155.40,108.60,125.00,141.80,89.30,105.50,128.40
2070-01-01,-121.29,49.29,103.80,127.50,142.40,97.10,124.50,135.10,84.10,110.00,127.80
2071-01-01,-121.29,49.29,116.00,128.00,142.40,100.70,127.00,141.50,83.30,107.50,129.40
2072-01-01,-121.29,49.29,111.90,133.50,150.20,105.60,127.00,134.00,83.80,101.50,136.40
2073-01-01,-121.29,49.29,118.10,132.50,142.00,102.00,122.00,133.70,84.50,101.00,122.70
2074-01-01,-121.29,49.29,107.60,127.50,149.10,102.00,125.00,132.80,85.00,104.00,126.70
2075-01-01,-121.29,49.29,111.90,129.00,138.10,103.60,128.00,141.10,80.70,101.50,117.70
2076-01-01,-121.29,49.29,110.20,129.50,142.70,106.60,127.00,139.40,82.60,103.00,121.10
2077-01-01,-121.29,49.29,113.30,130.00,137.00,101.20,129.00,135.00,82.20,104.00,128.70
2078-01-01,-121.29,49.29,109.80,127.00,153.20,92.30,114.50,139.10,76.20,98.50,126.40
2079-01-01,-121.29,49.29,120.30,132.00,144.70,98.50,122.50,132.70,72.80,105.00,134.60
2080-01-01,-121.29,49.29,116.00,127.00,148.10,89.50,125.00,133.00,85.80,105.00,126.10
2081-01-01,-121.29,49.29,122.00,130.00,138.80,99.80,123.00,137.00,69.80,108.50,128.80
2082-01-01,-121.29,49.29,110.10,131.50,143.80,95.20,126.50,137.70,87.60,104.00,128.00
2083-01-01,-121.29,49.29,112.30,127.00,145.70,99.50,124.50,136.50,77.00,105.00,118.80
2084-01-01,-121.29,49.29,110.30,131.50,150.20,97.20,121.50,134.70,91.00,105.50,126.40
2085-01-01,-121.29,49.29,101.20,126.50,142.00,98.20,126.00,149.30,88.90,106.00,124.40
2086-01-01,-121.29,49.29,106.00,127.00,138.00,106.30,126.50,137.70,81.60,105.00,122.70
2087-01-01,-121.29,49.29,110.40,130.50,145.00,103.30,128.50,136.70,71.60,95.50,117.10
2088-01-01,-121.29,49.29,108.30,129.00,141.10,103.20,121.50,136.00,87.90,104.50,123.90
2089-01-01,-121.29,49.29,111.30,129.50,150.30,101.30,110.00,136.40,74.10,101.00,126.10
2090-01-01,-121.29,49.29,108.00,126.50,146.60,105.60,121.00,134.00,73.90,98.00,123.40
2091-01-01,-121.29,49.29,113.20,131.00,142.80,100.30,122.00,143.30,66.80,96.00,119.70
2092-01-01,-121.29,49.29,110.80,129.50,143.40,100.80,124.00,138.40,78.30,101.50,125.00
2093-01-01,-121.29,49.29,112.90,128.50,151.70,102.20,125.50,135.40,72.30,99.50,122.10
2094-01-01,-121.29,49.29,108.90,130.00,152.70,103.00,125.00,136.40,71.20,105.00,126.10
2095-01-01,-121.29,49.29,110.60,127.50,143.80,99.70,121.50,132.40,76.00,93.00,117.50
2096-01-01,-121.29,49.29,108.60,128.50,150.50,98.10,119.00,134.00,84.20,101.00,122.00
2097-01-01,-121.29,49.29,103.30,123.50,136.80,106.30,122.50,144.50,75.90,96.50,121.80
2098-01-01,-121.29,49.29,115.00,132.50,151.40,95.30,122.00,131.70,76.60,96.00,126.40
2099-01-01,-121.29,49.29,111.30,128.50,141.80,98.30,121.00,134.80,65.20,96.00,120.00
2100-01-01,-121.29,49.29,113.50,128.00,150.80,106.30,122.00,134.70,63.70,93.50,123.40
1950-01-01,-117.54,49.29,126.30,150.50,163.00,126.30,150.50,163.00,126.30,150.50,163.00
1951-01-01,-117.54,49.29,127.20,150.50,162.70,130.30,150.50,162.70,130.30,148.00,162.70
1952-01-01,-117.54,49.29,131.00,146.50,165.20,131.00,145.50,165.20,131.00,145.00,163.80
1953-01-01,-117.54,49.29,140.30,155.50,182.70,140.30,157.00,182.70,140.30,157.00,182.70
1954-01-01,-117.54,49.29,126.00,144.00,170.10,127.80,144.00,170.10,127.80,144.00,170.40
1955-01-01,-117.54,49.29,132.30,152.50,160.70,132.30,152.50,160.70,130.60,152.50,160.40
1956-01-01,-117.54,49.29,129.30,149.50,166.50,128.60,150.00,166.50,128.60,150.00,169.30
1957-01-01,-117.54,49.29,123.60,143.00,156.40,123.60,143.00,156.40,124.20,143.00,156.40
1958-01-01,-117.54,49.29,126.90,146.50,162.50,126.90,148.00,162.50,126.90,149.00,162.50
1959-01-01,-117.54,49.29,127.50,151.50,163.70,130.30,151.50,162.80,127.50,152.00,162.80
1960-01-01,-117.54,49.29,130.30,146.00,170.70,130.30,145.50,170.70,130.30,146.50,170.70
1961-01-01,-117.54,49.29,126.30,136.50,155.10,126.30,137.00,155.10,126.30,138.00,155.10
1962-01-01,-117.54,49.29,126.00,155.00,175.70,126.00,155.00,175.70,126.00,155.00,175.70
1963-01-01,-117.54,49.29,125.40,146.00,166.00,125.40,146.00,167.40,125.40,144.00,167.40
1964-01-01,-117.54,49.29,129.00,154.50,165.10,129.00,154.50,167.40,129.00,154.50,169.40
1965-01-01,-117.54,49.29,130.60,153.50,169.70,130.60,153.50,169.10,130.60,153.50,166.70
1966-01-01,-117.54,49.29,129.30,138.50,169.00,127.60,140.00,161.40,128.30,138.50,166.90
1967-01-01,-117.54,49.29,128.20,143.50,164.70,128.20,143.50,164.70,128.20,143.50,164.70
1968-01-01,-117.54,49.29,133.30,153.50,163.10,133.30,153.50,163.10,133.30,153.50,163.10
1969-01-01,-117.54,49.29,128.00,147.50,178.40,128.00,147.50,179.10,128.00,147.50,179.10
1970-01-01,-117.54,49.29,127.30,148.00,163.40,127.30,148.00,163.40,127.30,148.00,163.10
1971-01-01,-117.54,49.29,126.30,139.00,156.70,126.30,139.00,156.70,126.30,139.50,156.70
1972-01-01,-117.54,49.29,129.30,143.50,163.00,129.30,142.50,165.10,129.30,142.50,163.00
1973-01-01,-117.54,49.29,135.60,149.00,166.70,135.60,150.50,166.70,135.90,150.50,166.70
1974-01-01,-117.54,49.29,133.00,150.50,164.90,132.30,150.00,164.90,132.30,150.00,162.80
1975-01-01,-117.54,49.29,129.90,146.50,163.20,132.30,148.00,163.20,132.00,147.00,163.20
1976-01-01,-117.54,49.29,125.00,138.00,162.70,126.80,138.00,162.70,126.80,138.50,162.70
1977-01-01,-117.54,49.29,129.30,141.00,165.40,129.30,141.00,164.80,129.30,141.00,167.50
1978-01-01,-117.54,49.29,126.30,139.00,158.10,127.60,139.00,158.10,124.20,140.50,155.70
1979-01-01,-117.54,49.29,135.20,152.50,166.70,135.20,152.00,166.70,134.90,152.00,166.70
1980-01-01,-117.54,49.29,129.50,153.00,162.70,129.50,153.00,163.00,127.30,149.50,161.70
1981-01-01,-117.54,49.29,134.30,150.00,164.70,132.60,150.00,164.70,132.60,150.00,164.70
1982-01-01,-117.54,49.29,130.60,139.50,166.20,127.20,139.50,162.00,127.20,139.50,166.20
1983-01-01,-117.54,49.29,126.60,144.50,164.70,126.90,144.50,164.70,126.90,144.50,164.70
1984-01-01,-117.54,49.29,128.40,144.50,162.50,128.40,144.50,162.50,128.40,144.50,166.70
1985-01-01,-117.54,49.29,128.60,139.50,169.70,128.60,139.50,169.70,125.90,139.50,170.00
1986-01-01,-117.54,49.29,125.30,147.50,171.10,125.30,148.00,171.10,125.30,148.50,171.10
1987-01-01,-117.54,49.29,125.50,141.00,163.80,127.60,140.50,162.20,127.60,141.00,163.80
1988-01-01,-117.54,49.29,127.00,141.00,165.40,127.00,141.00,165.40,126.30,140.50,165.40
1989-01-01,-117.54,49.29,129.20,145.00,166.10,130.60,145.00,166.10,129.20,146.50,164.00
1990-01-01,-117.54,49.29,126.20,139.00,157.40,126.20,139.00,157.40,126.20,139.00,157.40
1991-01-01,-117.54,49.29,127.00,149.50,167.00,127.00,148.50,170.90,127.00,149.50,170.90
1992-01-01,-117.54,49.29,128.30,140.50,163.10,128.30,139.50,163.10,129.00,141.00,163.10
1993-01-01,-117.54,49.29,127.00,153.00,163.10,127.00,153.00,163.10,127.00,153.00,163.10
1994-01-01,-117.54,49.29,128.40,151.50,161.80,128.40,151.50,158.70,128.40,151.50,158.70
1995-01-01,-117.54,49.29,134.60,143.00,171.70,134.60,143.00,166.50,134.60,143.00,166.50
1996-01-01,-117.54,49.29,128.60,150.50,159.00,128.60,150.50,159.00,128.60,150.50,159.00
1997-01-01,-117.54,49.29,122.00,138.50,157.70,122.00,136.50,158.70,122.00,136.50,158.70
1998-01-01,-117.54,49.29,125.00,140.00,153.40,125.00,140.00,155.50,125.00,139.50,153.40
1999-01-01,-117.54,49.29,126.00,138.00,154.80,126.60,138.00,154.80,126.30,138.00,154.80
2000-01-01,-117.54,49.29,120.40,136.00,156.10,120.10,135.00,155.80,120.10,134.50,156.10
2001-01-01,-117.54,49.29,125.00,141.50,160.40,125.30,141.50,160.40,125.30,141.50,159.70
2002-01-01,-117.54,49.29,127.30,134.50,156.00,127.30,134.50,155.70,127.30,134.50,155.70
2003-01-01,-117.54,49.29,130.30,149.00,158.40,130.30,144.50,158.40,130.30,144.50,158.40
2004-01-01,-117.54,49.29,124.30,141.00,163.10,124.30,141.00,163.10,124.30,141.00,161.10
2005-01-01,-117.54,49.29,122.20,135.00,154.00,123.40,135.00,154.00,122.30,133.50,155.40
2006-01-01,-117.54,49.29,127.00,137.00,146.40,122.40,137.50,160.70,126.30,133.50,159.10
2007-01-01,-117.54,49.29,125.30,137.00,157.70,124.30,140.00,158.00,126.00,139.50,162.00
2008-01-01,-117.54,49.29,122.00,142.00,155.70,125.20,136.50,163.40,122.00,137.50,152.80
2009-01-01,-117.54,49.29,125.10,142.50,168.40,123.90,140.00,169.90,123.90,138.50,160.70
2010-01-01,-117.54,49.29,119.60,129.50,154.80,123.30,129.00,147.50,119.90,132.50,154.90
2011-01-01,-117.54,49.29,125.00,139.50,155.70,122.30,132.00,152.70,124.00,134.50,158.70
2012-01-01,-117.54,49.29,118.80,131.50,142.00,120.90,132.50,157.70,123.60,137.50,157.00
2013-01-01,-117.54,49.29,118.10,133.50,145.70,109.20,132.00,158.70,126.90,137.50,150.90
2014-01-01,-117.54,49.29,120.30,131.00,155.70,113.90,135.00,153.00,125.00,133.00,143.10
2015-01-01,-117.54,49.29,115.00,132.00,152.10,121.60,129.00,154.30,117.00,135.00,153.10
2016-01-01,-117.54,49.29,105.80,131.00,152.70,117.10,130.00,149.40,108.80,129.00,141.40
2017-01-01,-117.54,49.29,119.90,133.50,141.10,120.10,137.00,150.50,122.60,131.00,149.70
2018-01-01,-117.54,49.29,112.80,132.00,152.50,124.00,134.00,138.70,118.10,133.50,151.40
2019-01-01,-117.54,49.29,121.30,129.50,155.40,123.30,133.00,159.40,122.00,138.50,150.10
2020-01-01,-117.54,49.29,116.90,137.00,157.40,122.00,128.50,149.90,111.20,129.50,141.20
2021-01-01,-117.54,49.29,114.60,134.50,153.40,108.60,127.00,158.20,118.20,130.00,150.20
2022-01-01,-117.54,49.29,106.40,126.50,140.00,108.20,135.00,162.70,112.60,128.00,143.10
2023-01-01,-117.54,49.29,118.20,130.00,139.70,114.80,131.00,152.70,115.30,128.00,144.00
2024-01-01,-117.54,49.29,119.10,133.00,153.70,125.20,133.00,153.00,119.20,132.50,151.40
2025-01-01,-117.54,49.29,112.90,129.00,138.40,112.90,134.00,151.60,110.30,127.00,139.40
2026-01-01,-117.54,49.29,117.20,128.00,152.60,112.10,133.50,152.70,121.30,131.50,143.00
2027-01-01,-117.54,49.29,111.30,132.50,153.40,118.90,134.00,141.00,121.30,128.50,149.00
2028-01-01,-117.54,49.29,122.30,130.00,142.70,107.50,133.50,153.10,107.40,129.00,145.10
2029-01-01,-117.54,49.29,121.00,134.50,149.00,117.50,129.00,148.10,121.30,125.00,136.00
2030-01-01,-117.54,49.29,117.20,131.50,154.30,117.10,129.00,138.80,115.00,129.00,142.20
2031-01-01,-117.54,49.29,110.00,130.50,155.40,111.60,128.00,150.50,114.60,131.50,146.00
2032-01-01,-117.54,49.29,120.60,126.50,141.40,118.00,127.50,150.80,113.10,129.50,145.40
2033-01-01,-117.54,49.29,107.30,127.50,152.70,123.30,133.50,144.40,114.80,130.00,142.40
2034-01-01,-117.54,49.29,118.80,130.50,150.20,112.90,132.50,144.90,115.70,129.00,143.80
2035-01-01,-117.54,49.29,96.60,131.50,142.70,123.90,132.50,148.30,112.90,129.00,149.90
2036-01-01,-117.54,49.29,110.70,131.50,142.70,110.30,132.00,148.60,109.30,127.50,136.00
2037-01-01,-117.54,49.29,121.00,130.50,144.40,108.30,123.00,153.00,110.30,125.00,148.90
2038-01-01,-117.54,49.29,110.50,131.50,141.40,116.20,131.50,157.70,106.60,130.50,150.80
2039-01-01,-117.54,49.29,116.10,132.00,142.40,115.80,129.00,139.40,122.00,129.00,147.70
2040-01-01,-117.54,49.29,112.00,126.00,140.40,112.00,127.50,140.70,102.00,124.00,140.50
2041-01-01,-117.54,49.29,103.90,128.00,146.90,108.20,126.50,148.40,87.90,121.50,135.70
2042-01-01,-117.54,49.29,104.20,129.00,141.20,107.00,129.00,144.80,88.60,122.00,136.10
2043-01-01,-117.54,49.29,100.30,129.00,150.40,113.50,126.00,140.10,102.50,124.00,143.50
2044-01-01,-117.54,49.29,106.60,128.50,141.70,104.60,125.50,140.10,95.30,124.00,140.70
2045-01-01,-117.54,49.29,105.90,126.50,140.20,94.20,127.00,152.70,88.60,115.50,131.40
2046-01-01,-117.54,49.29,108.30,124.00,147.40,99.00,127.50,144.40,90.00,115.50,139.00
2047-01-01,-117.54,49.29,100.60,130.00,139.80,95.20,123.50,143.70,85.90,125.50,136.00
2048-01-01,-117.54,49.29,105.90,130.00,139.00,106.30,130.00,152.60,90.30,122.50,140.40
2049-01-01,-117.54,49.29,104.30,130.50,149.00,101.90,126.00,139.10,84.40,118.50,130.40
2050-01-01,-117.54,49.29,108.00,128.00,148.50,100.50,126.50,145.80,94.50,120.00,144.90
2051-01-01,-117.54,49.29,107.30,131.00,152.20,95.60,125.00,142.10,85.10,117.00,132.00
2052-01-01,-117.54,49.29,96.30,125.50,134.00,97.00,125.00,136.80,88.60,121.50,134.10
2053-01-01,-117.54,49.29,99.10,126.00,139.70,94.10,119.50,145.90,90.00,110.50,133.00
2054-01-01,-117.54,49.29,99.50,122.00,140.90,100.90,129.00,145.40,84.90,111.00,134.70
2055-01-01,-117.54,49.29,103.60,128.50,138.00,99.30,122.50,142.40,86.50,120.00,131.10
2056-01-01,-117.54,49.29,107.90,128.00,139.10,102.70,127.00,140.70,84.90,110.50,139.80
2057-01-01,-117.54,49.29,108.30,128.50,149.20,95.30,125.50,153.10,87.20,118.50,137.50
2058-01-01,-117.54,49.29,95.70,129.00,141.40,102.60,115.00,140.80,92.10,114.50,138.70
2059-01-01,-117.54,49.29,97.90,129.50,151.00,100.30,126.00,138.70,81.60,121.50,136.40
2060-01-01,-117.54,49.29,103.50,127.00,138.70,96.30,124.00,137.40,86.60,110.00,130.00
2061-01-01,-117.54,49.29,95.30,125.50,140.40,100.00,125.00,147.00,84.30,109.00,126.00
