time,lon,lat,rcp26_r10mm_p10,rcp26_r10mm_p50,rcp26_r10mm_p90,rcp45_r10mm_p10,rcp45_r10mm_p50,rcp45_r10mm_p90,rcp85_r10mm_p10,rcp85_r10mm_p50,rcp85_r10mm_p90
2046-01-01,-120.04,49.62,7.30,11.00,16.80,8.30,11.50,16.00,5.90,11.50,16.70
2047-01-01,-120.04,49.62,7.30,11.00,14.80,6.30,10.00,16.00,6.00,11.00,15.70
2048-01-01,-120.04,49.62,6.30,10.50,15.70,7.00,9.50,13.70,8.00,11.50,15.00
2049-01-01,-120.04,49.62,6.00,9.50,17.00,6.30,11.00,15.70,6.00,11.00,15.40
2050-01-01,-120.04,49.62,6.60,11.00,15.00,6.30,9.00,14.40,6.00,10.50,16.70
2051-01-01,-120.04,49.62,7.30,11.50,17.40,4.60,12.00,16.00,7.30,12.00,16.00
2052-01-01,-120.04,49.62,5.00,9.50,13.40,5.30,11.00,16.00,5.60,11.50,17.00
2053-01-01,-120.04,49.62,6.00,9.50,14.70,4.30,9.50,11.70,5.30,9.00,14.70
2054-01-01,-120.04,49.62,5.30,10.00,14.40,8.00,11.00,16.40,5.30,10.00,12.70
2055-01-01,-120.04,49.62,5.00,10.00,13.00,7.60,11.00,15.00,7.60,11.50,16.40
2056-01-01,-120.04,49.62,7.00,11.50,15.00,7.30,10.50,14.70,5.60,10.00,16.70
2057-01-01,-120.04,49.62,7.00,10.50,15.00,7.30,10.00,15.00,5.30,11.50,15.00
2058-01-01,-120.04,49.62,7.30,10.50,15.00,5.00,10.00,16.00,7.30,11.50,15.00
2059-01-01,-120.04,49.62,5.30,9.50,14.70,6.30,10.50,13.70,8.00,12.00,16.70
2060-01-01,-120.04,49.62,4.00,10.00,16.70,6.30,9.50,13.70,4.30,12.00,14.70
2061-01-01,-120.04,49.62,7.00,10.00,15.70,8.00,12.00,18.00,9.00,12.00,17.70
2062-01-01,-120.04,49.62,8.00,11.00,15.40,7.60,12.00,16.70,6.30,11.00,17.70
2063-01-01,-120.04,49.62,6.00,11.00,15.00,6.00,11.00,19.00,6.00,11.00,17.70
2064-01-01,-120.04,49.62,6.30,10.00,15.00,7.30,11.00,16.70,7.60,11.00,21.70
2065-01-01,-120.04,49.62,5.30,11.50,17.10,8.00,11.50,17.40,6.00,11.50,17.70
2066-01-01,-120.04,49.62,6.00,9.00,15.40,5.00,11.50,16.00,9.00,12.50,17.70
2067-01-01,-120.04,49.62,8.30,12.00,15.70,6.30,11.00,18.00,7.00,10.50,15.00
2068-01-01,-120.04,49.62,7.00,10.50,18.70,6.00,9.00,14.70,8.00,12.00,19.70
2069-01-01,-120.04,49.62,8.00,10.00,18.00,5.30,11.00,17.10,8.30,16.00,22.40
2070-01-01,-120.04,49.62,4.00,9.00,16.70,6.00,10.00,17.00,7.60,13.50,19.70
2071-01-01,-120.04,49.62,5.30,9.00,18.70,4.00,9.50,14.00,7.00,12.00,18.40
2072-01-01,-120.04,49.62,4.30,9.50,13.70,6.60,10.50,14.70,7.30,12.50,18.10
2073-01-01,-120.04,49.62,4.60,12.00,15.70,7.00,12.00,17.70,8.00,11.50,17.00
2074-01-01,-120.04,49.62,8.30,10.50,14.40,5.30,11.50,15.70,6.00,11.00,19.80
2075-01-01,-120.04,49.62,6.30,9.50,16.00,5.30,9.50,17.10,9.30,13.00,22.40
2076-01-01,-120.04,49.62,5.30,9.50,14.70,6.30,9.00,12.70,8.00,12.00,16.40
2077-01-01,-120.04,49.62,8.00,12.00,18.40,8.00,10.00,14.00,6.60,10.50,18.00
2078-01-01,-120.04,49.62,6.00,10.50,14.00,8.00,10.50,16.00,6.60,14.50,17.70
2079-01-01,-120.04,49.62,4.60,9.00,13.00,7.30,10.00,17.40,9.00,12.00,18.00
2080-01-01,-120.04,49.62,6.00,10.50,14.70,6.30,11.00,15.40,7.00,9.00,14.00
2081-01-01,-120.04,49.62,7.30,11.50,15.70,7.30,10.50,16.70,8.30,14.00,16.70
2082-01-01,-120.04,49.62,6.30,10.00,16.10,7.30,12.00,17.70,8.30,13.00,17.70
2083-01-01,-120.04,49.62,5.00,11.00,14.70,7.30,11.00,16.00,6.60,12.50,18.70
2084-01-01,-120.04,49.62,7.00,11.00,14.70,5.30,9.50,18.00,8.30,12.00,17.40
2085-01-01,-120.04,49.62,4.60,9.00,13.70,7.30,12.00,15.00,8.30,14.00,17.00
2086-01-01,-120.04,49.62,6.30,10.50,16.40,6.30,12.50,16.00,6.00,12.50,20.20
2087-01-01,-120.04,49.62,7.00,10.00,15.40,6.00,10.50,15.70,8.60,13.00,17.70
2088-01-01,-120.04,49.62,7.00,10.00,14.00,8.30,12.50,18.70,8.00,12.00,19.40
2089-01-01,-120.04,49.62,5.30,9.50,14.70,10.00,14.00,18.70,9.00,12.00,16.70
2090-01-01,-120.04,49.62,6.00,11.00,15.70,6.60,11.00,15.70,9.00,12.00,15.00
2091-01-01,-120.04,49.62,4.30,9.00,16.00,6.00,10.00,16.00,7.30,12.00,17.70
2092-01-01,-120.04,49.62,5.00,9.00,13.00,7.60,11.00,18.40,9.00,14.50,24.00
2093-01-01,-120.04,49.62,7.00,12.00,17.00,7.60,11.00,17.70,7.00,12.00,18.80
2094-01-01,-120.04,49.62,5.00,10.50,15.70,6.30,12.00,16.40,9.00,13.50,19.00
2095-01-01,-120.04,49.62,6.00,10.50,17.70,6.30,10.50,20.00,6.30,13.00,17.70
2096-01-01,-120.04,49.62,5.60,9.50,15.40,7.30,13.50,18.70,8.00,13.00,18.10
2097-01-01,-120.04,49.62,6.30,12.00,15.70,5.30,9.50,19.10,7.60,12.50,18.00
2098-01-01,-120.04,49.62,5.60,10.00,13.70,7.00,12.00,15.00,9.00,12.00,16.70
2099-01-01,-120.04,49.62,6.60,10.00,16.00,5.90,11.00,17.40,9.00,12.00,18.00
2100-01-01,-120.04,49.62,6.00,9.00,14.70,5.40,11.00,16.80,7.30,13.50,19.70
1950-01-01,-118.54,49.62,9.00,14.00,20.00,8.30,14.00,20.00,8.30,14.50,20.00
1951-01-01,-118.54,49.62,9.00,14.00,18.70,9.00,14.00,18.00,9.00,14.00,18.00
1952-01-01,-118.54,49.62,7.30,15.00,19.70,7.30,15.00,18.70,7.30,15.00,18.70
1953-01-01,-118.54,49.62,10.00,15.00,19.00,10.00,15.00,20.00,10.00,15.00,19.40
1954-01-01,-118.54,49.62,9.30,14.50,19.00,9.30,14.00,19.00,9.30,14.00,19.00
1955-01-01,-118.54,49.62,9.30,12.50,17.70,9.30,12.00,17.70,9.00,12.00,17.70
1956-01-01,-118.54,49.62,8.60,16.00,20.40,8.60,16.00,20.40,8.60,16.00,20.40
1957-01-01,-118.54,49.62,8.30,14.50,19.70,7.60,14.00,19.70,8.30,14.50,19.70
1958-01-01,-118.54,49.62,9.30,12.00,20.40,9.30,13.50,20.10,9.30,12.50,20.70
1959-01-01,-118.54,49.62,9.00,13.50,20.70,9.30,13.50,20.00,9.00,13.50,19.70
1960-01-01,-118.54,49.62,8.30,14.50,22.80,8.30,15.00,22.80,8.60,15.00,22.80
1961-01-01,-118.54,49.62,9.60,16.50,22.00,9.60,17.00,22.00,9.60,17.00,22.00
1962-01-01,-118.54,49.62,8.00,14.00,23.70,8.00,13.50,23.70,8.30,14.00,23.70
1963-01-01,-118.54,49.62,9.30,15.00,22.00,9.30,15.50,21.00,9.30,15.00,21.00
1964-01-01,-118.54,49.62,7.00,13.50,18.70,7.30,13.50,18.70,7.30,13.50,18.70
1965-01-01,-118.54,49.62,10.00,12.00,17.00,10.00,12.00,17.00,10.00,12.50,17.00
1966-01-01,-118.54,49.62,8.30,14.50,19.40,8.30,14.50,19.40,8.30,13.00,19.40
1967-01-01,-118.54,49.62,8.30,13.50,18.40,9.00,13.00,18.40,9.00,13.00,18.40
1968-01-01,-118.54,49.62,11.30,15.50,20.40,11.30,15.00,20.70,11.30,15.00,19.40
1969-01-01,-118.54,49.62,9.30,15.00,18.00,9.30,15.00,18.70,10.00,15.00,18.70
1970-01-01,-118.54,49.62,8.30,11.50,18.10,7.60,11.50,16.70,8.30,11.50,16.70
1971-01-01,-118.54,49.62,7.00,15.50,19.00,6.30,15.00,19.00,6.30,15.50,19.00
1972-01-01,-118.54,49.62,9.90,15.50,21.40,11.30,15.00,21.40,11.30,15.50,21.40
1973-01-01,-118.54,49.62,9.00,15.00,20.00,9.00,15.00,20.70,9.00,15.00,20.70
1974-01-01,-118.54,49.62,8.30,12.00,20.50,8.30,12.00,20.50,8.30,12.00,20.50
1975-01-01,-118.54,49.62,9.30,15.50,18.00,9.30,16.00,19.70,9.30,15.50,19.00
1976-01-01,-118.54,49.62,11.00,15.50,20.00,11.00,15.50,19.70,11.00,15.50,20.00
1977-01-01,-118.54,49.62,11.30,13.50,18.10,12.00,14.00,17.40,11.30,14.00,17.40
1978-01-01,-118.54,49.62,9.00,13.00,19.70,9.00,13.00,19.70,9.00,13.00,19.70
1979-01-01,-118.54,49.62,11.00,14.50,20.00,11.00,14.50,19.40,11.00,14.00,19.40
1980-01-01,-118.54,49.62,9.00,14.50,21.40,9.00,14.50,20.40,9.00,14.50,22.00
1981-01-01,-118.54,49.62,9.30,14.50,19.70,9.30,14.50,20.00,9.30,14.50,19.70
1982-01-01,-118.54,49.62,7.60,14.00,20.70,8.30,13.50,20.70,8.30,13.50,20.70
1983-01-01,-118.54,49.62,11.30,16.00,20.00,11.30,16.50,20.00,10.30,16.50,20.70
1984-01-01,-118.54,49.62,10.30,15.50,19.00,10.00,15.50,19.00,9.30,15.50,19.70
1985-01-01,-118.54,49.62,10.00,13.00,19.00,9.30,13.00,19.00,9.00,13.00,19.70
1986-01-01,-118.54,49.62,12.00,15.50,21.00,12.00,15.50,21.40,12.00,15.50,21.70
1987-01-01,-118.54,49.62,8.00,13.50,20.00,7.30,13.50,21.00,8.00,14.00,20.70
1988-01-01,-118.54,49.62,9.60,15.00,22.10,9.30,15.00,22.10,9.30,14.50,22.10
1989-01-01,-118.54,49.62,8.30,15.00,17.00,9.00,14.00,16.70,9.00,14.50,17.00
1990-01-01,-118.54,49.62,10.30,15.00,21.00,11.00,14.50,21.00,10.30,15.00,21.00
1991-01-01,-118.54,49.62,10.00,15.00,19.00,10.30,15.00,19.70,10.00,16.00,19.70
1992-01-01,-118.54,49.62,8.60,16.00,19.00,8.30,16.00,19.00,8.60,16.00,19.00
1993-01-01,-118.54,49.62,9.30,13.50,21.00,9.00,12.50,21.70,9.00,12.50,20.70
1994-01-01,-118.54,49.62,11.30,14.50,18.70,11.00,14.50,18.70,11.00,15.00,18.70
1995-01-01,-118.54,49.62,9.00,13.00,22.70,9.00,12.50,22.70,9.30,13.00,22.70
1996-01-01,-118.54,49.62,11.30,15.00,22.70,11.00,15.00,22.40,11.00,15.00,23.40
1997-01-01,-118.54,49.62,8.30,15.00,20.70,8.30,15.00,20.00,9.00,15.00,20.00
1998-01-01,-118.54,49.62,11.30,17.50,20.00,11.30,17.00,20.00,11.30,17.50,20.00
1999-01-01,-118.54,49.62,10.30,15.00,20.00,10.30,15.00,20.00,11.00,14.00,20.00
2000-01-01,-118.54,49.62,11.00,17.00,20.00,11.00,17.00,20.00,10.30,17.00,20.00
2001-01-01,-118.54,49.62,9.30,15.00,22.70,9.30,15.00,22.70,9.30,14.50,22.70
2002-01-01,-118.54,49.62,13.60,17.00,22.10,13.00,16.50,22.10,13.00,17.00,22.10
2003-01-01,-118.54,49.62,9.30,15.00,18.70,10.30,15.50,20.00,9.30,15.00,20.00
2004-01-01,-118.54,49.62,9.30,13.00,17.70,9.30,13.00,18.70,9.30,13.50,18.70
2005-01-01,-118.54,49.62,12.00,15.50,23.70,12.00,16.00,22.70,12.00,16.00,23.70
2006-01-01,-118.54,49.62,10.00,14.50,23.00,9.60,15.50,20.70,13.00,16.50,22.00
2007-01-01,-118.54,49.62,10.00,15.00,22.00,9.00,14.00,22.90,9.30,15.00,22.10
2008-01-01,-118.54,49.62,9.30,15.50,20.00,11.00,15.50,20.00,8.30,16.00,21.70
2009-01-01,-118.54,49.62,9.30,14.50,20.00,8.60,15.50,22.00,12.00,18.00,21.40
2010-01-01,-118.54,49.62,11.00,15.00,20.00,11.00,14.50,25.00,9.60,17.00,25.10
2011-01-01,-118.54,49.62,12.00,16.00,20.70,11.30,16.50,24.10,11.00,14.00,21.70
2012-01-01,-118.54,49.62,10.00,16.00,21.70,9.00,16.00,24.40,10.30,13.50,22.40
2013-01-01,-118.54,49.62,10.30,16.00,19.70,9.30,14.00,21.70,9.60,16.50,22.40
2014-01-01,-118.54,49.62,12.30,16.00,19.70,8.30,15.00,22.40,11.00,16.50,23.40
2015-01-01,-118.54,49.62,10.00,15.00,22.70,10.30,17.00,22.40,10.00,15.50,22.00
2016-01-01,-118.54,49.62,10.30,15.00,23.40,11.60,16.50,22.70,10.00,17.00,23.40
2017-01-01,-118.54,49.62,11.30,15.00,20.10,12.00,18.00,22.40,11.30,17.00,23.40
2018-01-01,-118.54,49.62,12.00,17.50,23.70,10.00,14.50,19.70,9.30,15.50,22.00
2019-01-01,-118.54,49.62,11.30,16.00,22.40,11.30,17.50,22.00,10.30,16.00,21.00
2020-01-01,-118.54,49.62,9.20,16.00,21.70,12.00,16.00,21.80,11.00,15.00,20.70
2021-01-01,-118.54,49.62,10.30,15.50,20.70,11.00,15.50,25.40,9.30,15.00,24.00
2022-01-01,-118.54,49.62,10.00,16.00,22.10,11.30,17.00,22.70,9.30,17.50,25.70
2023-01-01,-118.54,49.62,10.90,16.00,21.70,14.00,17.00,25.70,11.30,16.50,25.20
2024-01-01,-118.54,49.62,10.90,17.50,24.00,15.00,17.50,23.00,11.00,15.00,22.00
2025-01-01,-118.54,49.62,13.00,16.50,22.00,10.00,14.50,22.40,9.30,16.00,21.00
2026-01-01,-118.54,49.62,11.30,16.00,23.40,13.30,17.50,23.00,11.30,15.00,23.00
2027-01-01,-118.54,49.62,9.30,17.50,23.70,12.00,16.00,22.70,12.30,17.00,24.10
2028-01-01,-118.54,49.62,8.60,16.00,23.40,13.20,18.00,23.70,11.60,17.00,22.70
2029-01-01,-118.54,49.62,10.60,16.50,22.70,9.30,16.50,26.10,13.30,21.00,23.70
2030-01-01,-118.54,49.62,15.00,17.50,29.70,10.30,16.00,24.70,8.00,15.00,23.70
2031-01-01,-118.54,49.62,12.00,18.50,24.40,12.00,17.50,20.70,10.60,16.50,22.00
2032-01-01,-118.54,49.62,12.00,17.50,23.00,12.30,16.50,22.70,11.20,16.50,20.70
2033-01-01,-118.54,49.62,11.00,20.00,24.00,11.30,18.00,27.00,12.30,18.00,25.10
2034-01-01,-118.54,49.62,8.60,16.00,21.10,12.60,18.50,23.00,12.00,15.00,22.00
2035-01-01,-118.54,49.62,10.00,17.00,21.00,10.60,18.00,25.40,11.90,18.00,24.70
2036-01-01,-118.54,49.62,11.60,18.00,22.40,10.00,15.00,23.40,11.30,18.00,27.70
2037-01-01,-118.54,49.62,11.00,15.50,22.00,12.00,18.00,23.70,13.00,16.00,23.70
2038-01-01,-118.54,49.62,14.00,20.00,24.80,12.00,17.50,24.00,13.30,18.50,23.00
2039-01-01,-118.54,49.62,12.60,18.00,22.70,13.00,19.00,24.70,10.30,20.00,25.70
2040-01-01,-118.54,49.62,10.30,17.00,26.70,11.30,16.00,25.00,12.00,17.00,26.10
2041-01-01,-118.54,49.62,12.00,15.50,24.70,11.00,17.50,25.80,13.30,18.50,24.00
2042-01-01,-118.54,49.62,12.30,18.50,25.70,11.30,16.00,22.70,12.60,18.00,24.70
2043-01-01,-118.54,49.62,12.00,18.50,24.70,11.00,15.50,20.70,11.00,18.50,23.00
2044-01-01,-118.54,49.62,13.30,19.00,27.00,10.90,20.50,24.40,12.00,19.00,27.70
2045-01-01,-118.54,49.62,13.30,21.00,26.70,10.30,17.50,25.00,12.30,18.00,26.40
2046-01-01,-118.54,49.62,14.30,17.50,24.00,15.00,21.50,27.70,12.30,19.50,25.00
2047-01-01,-118.54,49.62,12.30,16.50,24.80,13.30,19.00,26.00,13.00,18.00,24.70
2048-01-01,-118.54,49.62,12.00,22.00,25.00,12.00,17.00,24.80,14.30,19.50,25.40
2049-01-01,-118.54,49.62,12.00,17.00,27.50,10.90,19.00,23.40,11.00,18.50,26.70
2050-01-01,-118.54,49.62,12.30,17.50,25.00,11.60,16.50,23.10,14.00,18.50,25.40
2051-01-01,-118.54,49.62,13.30,19.00,26.80,12.30,17.00,25.00,16.30,19.00,26.00
2052-01-01,-118.54,49.62,13.30,18.50,23.00,13.00,21.00,26.70,12.30,20.50,28.40
2053-01-01,-118.54,49.62,11.30,16.50,26.00,13.00,15.00,21.00,13.00,16.50,23.70
2054-01-01,-118.54,49.62,10.30,17.00,22.10,15.30,19.50,24.70,13.30,18.00,25.40
2055-01-01,-118.54,49.62,11.00,15.50,25.70,15.30,20.50,25.00,12.30,18.50,26.10
2056-01-01,-118.54,49.62,11.00,18.00,24.70,12.30,18.00,25.70,12.60,19.00,25.70
2057-01-01,-118.54,49.62,13.30,18.00,25.70,11.30,19.50,25.70,12.00,18.00,26.00
2058-01-01,-118.54,49.62,13.30,19.00,26.70,9.60,19.00,25.70,15.30,20.00,25.70
2059-01-01,-118.54,49.62,9.90,20.00,25.80,12.30,18.50,23.00,14.30,20.00,27.10
2060-01-01,-118.54,49.62,8.30,18.00,23.40,12.30,16.00,22.40,13.30,20.00,27.70
2061-01-01,-118.54,49.62,12.00,17.00,23.00,15.30,21.00,29.00,13.60,21.50,29.70
2062-01-01,-118.54,49.62,14.30,19.00,27.10,11.60,20.00,24.40,15.00,21.00,28.40
