time,lon,lat,rcp26_r1mm_p10,rcp26_r1mm_p50,rcp26_r1mm_p90,rcp45_r1mm_p10,rcp45_r1mm_p50,rcp45_r1mm_p90,rcp85_r1mm_p10,rcp85_r1mm_p50,rcp85_r1mm_p90
1970-01-01,-113.46,49.54,73.30,82.50,91.00,73.60,82.50,90.70,73.60,82.50,90.70
1971-01-01,-113.46,49.54,66.10,89.00,100.70,65.80,90.00,100.70,65.80,89.50,100.70
1972-01-01,-113.46,49.54,67.80,85.00,101.10,67.50,85.00,101.70,67.50,85.00,101.70
1973-01-01,-113.46,49.54,65.60,82.50,96.00,65.60,83.00,95.70,65.60,83.00,95.40
1974-01-01,-113.46,49.54,76.60,87.00,99.10,76.60,87.00,98.40,76.30,87.00,99.10
1975-01-01,-113.46,49.54,79.00,90.00,100.40,79.00,90.00,99.00,79.00,90.00,99.00
1976-01-01,-113.46,49.54,65.00,88.00,98.40,65.60,88.00,98.40,65.60,88.00,98.40
1977-01-01,-113.46,49.54,72.60,82.50,101.50,72.30,82.50,101.50,72.60,82.50,101.50
1978-01-01,-113.46,49.54,72.60,81.00,95.20,73.60,81.00,95.50,73.60,80.50,95.20
1979-01-01,-113.46,49.54,66.60,84.00,96.70,66.60,84.00,97.00,66.60,84.00,97.00
1980-01-01,-113.46,49.54,72.50,87.00,99.70,71.90,86.50,99.70,72.20,86.50,99.00
1981-01-01,-113.46,49.54,70.60,84.00,97.00,68.80,84.00,97.40,69.90,83.50,99.80
1982-01-01,-113.46,49.54,73.60,91.50,107.10,73.60,90.00,106.40,74.00,90.50,106.50
1983-01-01,-113.46,49.54,76.30,91.50,107.40,77.30,90.50,105.40,77.60,90.50,105.40
1984-01-01,-113.46,49.54,69.60,82.00,100.00,70.30,83.50,99.00,69.60,83.00,100.00
1985-01-01,-113.46,49.54,73.60,86.00,101.70,73.30,86.00,101.70,74.30,84.00,102.40
1986-01-01,-113.46,49.54,62.50,85.00,104.50,63.50,86.00,104.10,63.80,84.50,103.40
1987-01-01,-113.46,49.54,61.90,89.00,100.10,61.80,90.00,99.10,61.80,89.50,98.70
1988-01-01,-113.46,49.54,68.80,84.50,106.10,68.10,84.50,107.80,68.80,84.50,106.40
1989-01-01,-113.46,49.54,67.00,82.00,101.10,66.30,81.50,101.10,68.00,82.00,101.80
1990-01-01,-113.46,49.54,73.50,92.00,103.00,73.80,91.50,104.00,73.80,91.00,103.40
1991-01-01,-113.46,49.54,75.10,89.50,103.90,72.80,90.00,104.50,75.40,89.50,103.80
1992-01-01,-113.46,49.54,66.90,88.50,98.70,67.60,90.00,98.70,66.90,90.50,97.40
1993-01-01,-113.46,49.54,70.50,87.00,96.40,69.70,87.00,96.70,69.70,86.50,96.70
1994-01-01,-113.46,49.54,68.30,79.50,91.00,68.60,81.50,92.70,68.00,78.50,93.40
1995-01-01,-113.46,49.54,73.60,82.00,101.10,73.30,82.00,100.50,72.50,82.50,101.80
1996-01-01,-113.46,49.54,76.00,83.00,98.70,76.00,83.00,98.40,76.30,82.50,97.00
1997-01-01,-113.46,49.54,76.00,86.50,103.00,75.30,88.00,102.70,75.30,87.00,102.70
1998-01-01,-113.46,49.54,63.60,87.50,103.80,64.00,86.00,103.40,63.70,87.00,103.40
1999-01-01,-113.46,49.54,69.00,84.50,96.40,69.00,87.00,96.80,69.30,86.00,97.80
2000-01-01,-113.46,49.54,71.00,87.00,97.70,71.30,89.00,97.00,71.00,87.50,99.80
2001-01-01,-113.46,49.54,73.80,89.50,99.40,74.10,90.50,100.00,74.80,90.00,98.70
2002-01-01,-113.46,49.54,73.10,84.00,97.50,74.20,84.50,96.70,72.50,84.00,99.50
2003-01-01,-113.46,49.54,66.10,84.50,101.70,66.40,86.00,102.50,65.70,86.00,101.80
2004-01-01,-113.46,49.54,68.90,85.00,105.20,69.20,86.50,104.20,69.80,86.50,102.10
2005-01-01,-113.46,49.54,75.20,90.00,110.60,75.20,89.00,109.60,74.60,89.00,110.70
2006-01-01,-113.46,49.54,71.90,91.00,104.00,75.00,87.00,104.70,79.90,87.00,95.00
2007-01-01,-113.46,49.54,69.70,83.50,112.90,67.60,83.00,98.40,71.00,79.00,100.40
2008-01-01,-113.46,49.54,73.20,86.50,96.00,73.00,82.00,101.50,69.30,85.00,105.10
2009-01-01,-113.46,49.54,73.00,89.00,99.70,69.90,88.50,106.10,74.80,90.00,106.40
2010-01-01,-113.46,49.54,69.10,86.50,103.40,70.30,89.00,100.50,69.90,80.50,104.20
2011-01-01,-113.46,49.54,67.30,88.50,104.20,69.30,82.50,100.70,68.30,80.50,100.50
2012-01-01,-113.46,49.54,72.30,84.00,101.80,67.80,85.00,101.40,70.20,91.50,101.70
2013-01-01,-113.46,49.54,71.60,83.00,105.50,63.90,83.50,99.80,70.20,87.00,102.60
2014-01-01,-113.46,49.54,74.00,86.00,102.40,69.80,89.50,101.00,69.90,83.00,98.10
2015-01-01,-113.46,49.54,66.00,81.50,103.10,72.50,82.00,99.70,73.90,89.00,99.80
2016-01-01,-113.46,49.54,68.30,83.00,106.80,73.30,89.00,109.00,75.60,90.00,101.70
2017-01-01,-113.46,49.54,67.60,86.00,97.10,71.90,82.50,98.70,71.60,82.50,100.20
2018-01-01,-113.46,49.54,80.60,91.00,105.70,66.30,78.00,96.50,56.30,80.00,93.40
2019-01-01,-113.46,49.54,73.90,83.00,100.20,76.30,88.00,99.00,67.30,83.00,97.80
2020-01-01,-113.46,49.54,71.30,85.50,99.40,68.60,87.50,97.70,69.30,84.50,95.10
2021-01-01,-113.46,49.54,69.00,84.50,106.70,78.00,89.50,102.70,73.00,87.50,110.50
2022-01-01,-113.46,49.54,71.30,87.50,107.40,74.30,89.50,101.40,70.00,86.00,103.80
2023-01-01,-113.46,49.54,75.30,80.50,92.70,73.50,91.50,101.70,62.30,85.00,99.70
2024-01-01,-113.46,49.54,68.80,83.50,109.10,73.00,84.00,100.70,70.30,84.00,102.70
2025-01-01,-113.46,49.54,71.60,89.00,101.10,71.60,82.00,95.40,74.90,87.00,95.00
2026-01-01,-113.46,49.54,74.00,88.50,99.00,71.60,89.00,98.00,75.20,90.00,102.80
2027-01-01,-113.46,49.54,73.00,93.00,103.40,70.00,91.00,104.00,77.20,95.00,105.70
2028-01-01,-113.46,49.54,68.10,86.50,102.20,79.20,92.50,103.70,69.30,84.00,106.70
2029-01-01,-113.46,49.54,70.60,82.50,101.40,73.90,91.50,100.00,74.60,89.50,107.50
2030-01-01,-113.46,49.54,74.30,86.50,104.60,75.20,90.00,93.00,73.60,84.50,102.40
2031-01-01,-113.46,49.54,79.60,88.00,98.70,81.00,87.50,100.80,70.90,86.50,101.00
2032-01-01,-113.46,49.54,71.50,84.50,98.70,73.80,88.00,99.70,76.60,86.00,103.00
2033-01-01,-113.46,49.54,71.20,91.00,102.70,71.20,87.50,101.40,68.90,85.00,97.70
2034-01-01,-113.46,49.54,66.60,83.50,97.00,67.90,87.00,102.10,73.20,85.00,101.20
2035-01-01,-113.46,49.54,67.90,85.00,98.00,77.50,90.50,100.70,75.30,86.50,101.60
2036-01-01,-113.46,49.54,72.00,86.00,95.70,75.60,87.00,95.00,78.00,94.00,107.80
2037-01-01,-113.46,49.54,68.50,89.00,104.70,67.20,84.00,100.50,69.60,87.00,100.70
2038-01-01,-113.46,49.54,85.30,89.00,103.80,71.30,90.50,100.80,71.90,87.50,98.80
2039-01-01,-113.46,49.54,78.00,90.00,107.70,78.60,87.00,97.10,71.60,86.00,104.70
2040-01-01,-113.46,49.54,69.30,91.50,104.40,73.30,85.50,110.50,73.00,86.00,99.10
2041-01-01,-113.46,49.54,69.30,84.50,101.60,72.30,82.00,98.70,65.60,78.50,97.70
2042-01-01,-113.46,49.54,76.90,85.50,104.80,66.60,80.00,94.80,66.90,81.00,102.70
2043-01-01,-113.46,49.54,72.80,87.00,100.70,65.60,80.00,89.10,73.30,84.50,103.80
2044-01-01,-113.46,49.54,68.60,88.50,109.40,72.60,86.50,104.40,78.60,90.00,105.70
2045-01-01,-113.46,49.54,70.30,86.50,101.00,72.20,84.00,97.20,70.60,87.50,101.50
2046-01-01,-113.46,49.54,78.60,89.00,101.70,69.30,89.50,102.10,67.80,88.50,97.70
2047-01-01,-113.46,49.54,77.30,90.00,100.70,74.20,87.00,105.50,69.60,84.50,97.90
2048-01-01,-113.46,49.54,75.50,91.50,106.00,58.80,83.00,95.70,75.90,89.50,100.70
2049-01-01,-113.46,49.54,72.60,86.00,102.70,76.00,90.50,99.70,60.00,83.50,102.00
2050-01-01,-113.46,49.54,75.30,83.50,105.00,77.30,91.00,106.20,72.30,83.00,102.80
2051-01-01,-113.46,49.54,69.50,84.00,99.40,71.30,89.50,100.10,78.60,91.50,104.40
2052-01-01,-113.46,49.54,65.90,83.00,103.40,77.30,89.50,106.40,73.90,85.50,103.70
2053-01-01,-113.46,49.54,71.30,86.50,105.10,65.30,82.50,98.10,67.30,82.50,103.10
2054-01-01,-113.46,49.54,62.00,82.00,101.10,75.60,84.50,108.10,70.60,88.50,107.40
2055-01-01,-113.46,49.54,71.00,82.50,105.10,78.30,90.00,105.70,67.00,84.00,101.00
2056-01-01,-113.46,49.54,78.30,90.00,98.00,74.00,85.50,102.70,69.30,84.00,92.00
2057-01-01,-113.46,49.54,69.20,82.50,96.40,69.30,90.50,107.60,70.40,81.00,95.40
2058-01-01,-113.46,49.54,72.40,86.50,102.00,76.30,87.00,100.70,75.30,89.50,105.80
2059-01-01,-113.46,49.54,69.60,90.00,103.40,71.20,88.00,105.00,70.00,88.00,101.10
2060-01-01,-113.46,49.54,67.30,81.50,102.80,63.90,87.00,103.70,84.30,94.50,107.10
2061-01-01,-113.46,49.54,66.30,88.00,105.40,73.00,88.50,110.50,78.70,96.50,105.10
2062-01-01,-113.46,49.54,72.50,88.00,102.40,75.90,91.00,99.10,73.20,83.50,108.60
2063-01-01,-113.46,49.54,70.90,91.50,102.70,66.50,84.00,102.10,71.00,90.00,108.00
2064-01-01,-113.46,49.54,67.90,79.50,96.70,78.60,87.00,97.70,80.30,90.50,100.00
2065-01-01,-113.46,49.54,77.20,91.50,100.70,77.20,88.00,109.10,62.60,83.00,97.40
2066-01-01,-113.46,49.54,74.30,90.00,108.40,78.90,88.50,102.00,76.00,87.50,105.10
2067-01-01,-113.46,49.54,77.50,92.00,103.00,76.30,90.00,104.70,78.20,89.00,108.10
2068-01-01,-113.46,49.54,71.20,87.00,104.80,72.30,88.00,102.70,73.20,87.00,99.80
2069-01-01,-113.46,49.54,72.00,86.00,97.00,76.20,87.50,101.10,77.30,88.50,103.40
2070-01-01,-113.46,49.54,67.40,90.50,111.10,75.20,91.00,112.40,66.60,81.00,105.00
2071-01-01,-113.46,49.54,74.00,84.00,100.00,63.60,80.50,100.80,75.30,89.50,102.00
2072-01-01,-113.46,49.54,73.50,86.00,104.40,72.90,86.50,97.70,69.00,81.50,106.00
2073-01-01,-113.46,49.54,75.30,85.50,98.70,73.30,88.00,103.70,69.30,84.50,99.40
2074-01-01,-113.46,49.54,68.60,85.50,99.10,72.60,82.50,103.00,77.50,86.50,105.70
2075-01-01,-113.46,49.54,67.90,82.50,101.80,69.20,80.00,99.80,67.30,93.00,106.80
2076-01-01,-113.46,49.54,66.30,83.00,92.70,68.00,87.50,101.40,71.60,88.50,102.50
2077-01-01,-113.46,49.54,76.60,95.50,108.40,67.80,86.00,96.40,72.10,82.50,101.10
2078-01-01,-113.46,49.54,77.00,90.50,104.70,75.60,81.00,100.80,70.00,86.50,97.70
2079-01-01,-113.46,49.54,70.00,82.00,102.40,67.80,82.50,106.70,69.60,90.00,106.40
2080-01-01,-113.46,49.54,69.00,85.00,98.70,76.30,84.00,98.70,70.30,85.50,104.90
2081-01-01,-113.46,49.54,76.00,87.00,102.70,76.60,94.00,111.40,70.60,84.00,105.20
2082-01-01,-113.46,49.54,70.00,87.50,106.10,66.50,91.50,105.00,64.60,80.50,97.00
2083-01-01,-113.46,49.54,75.60,89.00,104.40,74.70,90.50,102.10,68.30,88.50,102.70
2084-01-01,-113.46,49.54,76.30,82.50,96.10,67.50,86.50,104.80,74.00,89.00,100.70
2085-01-01,-113.46,49.54,72.60,83.50,105.80,71.30,92.50,108.60,72.30,89.50,101.10
2086-01-01,-113.46,49.54,77.30,89.00,101.50,71.20,84.00,104.70,68.00,84.00,98.40
2087-01-01,-113.46,49.54,74.50,88.50,98.00,69.30,92.00,107.80,70.00,90.50,105.10
2088-01-01,-113.46,49.54,65.60,87.50,103.70,73.90,89.00,106.10,72.20,87.00,98.10
2089-01-01,-113.46,49.54,71.90,85.00,104.40,71.00,85.50,109.10,73.90,88.00,101.10
2090-01-01,-113.46,49.54,69.00,86.50,108.50,71.60,91.00,101.60,64.00,89.00,107.40
2091-01-01,-113.46,49.54,74.30,86.50,96.40,68.60,85.00,105.90,70.80,92.00,103.00
2092-01-01,-113.46,49.54,68.00,88.50,102.40,71.30,80.50,101.80,69.50,90.00,106.80
2093-01-01,-113.46,49.54,72.50,89.00,102.00,76.80,90.50,104.70,71.30,83.00,100.20
2094-01-01,-113.46,49.54,71.90,90.50,101.20,77.30,86.50,97.00,75.90,90.50,105.40
2095-01-01,-113.46,49.54,70.30,84.50,101.00,70.60,83.50,102.80,70.80,89.50,108.70
2096-01-01,-113.46,49.54,64.20,87.50,99.40,70.60,95.00,102.70,73.50,91.00,99.70
2097-01-01,-113.46,49.54,78.00,90.50,110.20,69.60,81.50,97.00,68.00,85.50,101.00
2098-01-01,-113.46,49.54,79.00,90.50,103.90,71.60,88.00,104.70,74.90,85.00,98.40
2099-01-01,-113.46,49.54,68.20,85.00,102.10,77.00,88.00,101.40,68.60,91.00,104.40
2100-01-01,-113.46,49.54,72.50,88.00,105.50,76.10,92.50,103.90,70.20,87.00,106.40
1950-01-01,-112.38,49.54,61.60,74.50,88.60,61.60,75.00,88.90,62.30,75.00,88.90
1951-01-01,-112.38,49.54,63.20,81.00,94.00,63.20,81.00,94.00,63.20,81.50,94.00
1952-01-01,-112.38,49.54,60.90,80.00,92.00,60.90,80.00,91.70,60.90,80.00,90.70
1953-01-01,-112.38,49.54,61.80,75.00,98.10,61.80,75.00,98.10,61.80,74.50,98.10
1954-01-01,-112.38,49.54,67.30,74.50,89.00,67.30,75.00,92.40,67.30,74.50,91.80
1955-01-01,-112.38,49.54,68.30,73.00,85.50,69.00,73.50,85.50,69.30,73.00,85.50
1956-01-01,-112.38,49.54,63.20,80.50,91.80,63.20,79.50,91.80,63.20,79.50,92.10
1957-01-01,-112.38,49.54,69.00,79.00,84.70,69.00,79.50,85.00,69.00,79.50,84.70
1958-01-01,-112.38,49.54,70.00,84.50,97.70,67.90,84.50,97.70,70.00,84.50,97.70
1959-01-01,-112.38,49.54,69.30,83.50,98.40,69.30,84.50,98.40,69.30,83.50,98.40
1960-01-01,-112.38,49.54,63.60,81.50,94.10,63.60,81.00,94.10,63.60,82.50,94.10
1961-01-01,-112.38,49.54,70.60,80.00,94.40,70.60,80.50,94.40,70.60,80.50,94.40
1962-01-01,-112.38,49.54,64.60,79.50,98.40,64.60,79.50,98.40,64.60,79.50,98.40
1963-01-01,-112.38,49.54,64.20,79.50,95.90,63.60,80.00,95.60,63.60,80.00,96.20
1964-01-01,-112.38,49.54,62.00,77.00,99.40,62.30,77.50,99.40,62.30,77.50,99.40
1965-01-01,-112.38,49.54,66.60,82.00,92.10,66.60,82.00,92.40,66.60,82.00,92.40
1966-01-01,-112.38,49.54,63.90,78.50,95.80,63.90,78.50,96.50,63.90,78.50,95.80
1967-01-01,-112.38,49.54,62.80,73.00,89.80,62.80,73.00,89.80,62.80,73.00,90.10
1968-01-01,-112.38,49.54,64.30,79.00,93.00,64.30,78.50,92.70,64.30,78.50,92.70
1969-01-01,-112.38,49.54,65.30,81.00,93.70,65.30,81.00,93.00,65.30,80.00,92.70
1970-01-01,-112.38,49.54,66.30,74.00,85.40,66.30,73.00,84.70,66.30,73.00,84.70
1971-01-01,-112.38,49.54,55.40,77.50,97.80,55.40,78.00,97.80,55.40,78.00,97.80
1972-01-01,-112.38,49.54,57.60,79.50,94.10,57.20,78.50,93.40,58.20,78.50,91.70
1973-01-01,-112.38,49.54,60.90,75.50,89.00,60.90,75.50,89.70,60.90,75.00,90.40
1974-01-01,-112.38,49.54,69.00,79.50,90.70,69.30,79.00,89.70,69.30,79.00,90.70
1975-01-01,-112.38,49.54,70.60,81.50,92.40,70.60,81.50,91.40,70.60,81.50,92.70
1976-01-01,-112.38,49.54,57.90,79.00,87.40,57.90,78.50,87.40,58.20,78.50,87.40
1977-01-01,-112.38,49.54,64.20,79.00,95.50,63.90,79.00,95.50,64.20,78.50,95.50
1978-01-01,-112.38,49.54,65.00,76.00,86.80,65.00,76.00,86.80,65.00,76.00,86.80
1979-01-01,-112.38,49.54,63.60,80.00,90.00,63.60,78.50,89.70,63.60,78.00,89.70
1980-01-01,-112.38,49.54,63.90,76.00,96.40,65.90,75.00,96.10,64.90,76.00,97.20
1981-01-01,-112.38,49.54,62.30,76.50,88.50,63.00,76.50,87.80,63.00,76.00,89.10
1982-01-01,-112.38,49.54,64.90,86.00,99.10,65.20,85.50,100.40,68.00,85.00,99.40
1983-01-01,-112.38,49.54,68.60,81.00,97.40,70.00,80.50,96.70,70.00,81.50,96.70
1984-01-01,-112.38,49.54,66.00,77.00,89.70,66.00,75.50,89.70,65.30,77.00,90.10
1985-01-01,-112.38,49.54,63.90,77.50,94.40,63.60,78.50,96.00,64.20,79.00,96.70
1986-01-01,-112.38,49.54,56.80,78.00,95.10,57.50,78.50,95.80,57.80,78.50,92.70
1987-01-01,-112.38,49.54,58.10,78.00,94.70,60.20,79.00,94.70,58.00,78.50,93.70
1988-01-01,-112.38,49.54,59.50,81.50,93.10,59.80,81.50,96.10,59.80,81.50,95.50
1989-01-01,-112.38,49.54,62.00,77.50,98.80,62.30,76.50,99.70,62.30,77.50,100.70
1990-01-01,-112.38,49.54,61.50,87.00,95.70,61.50,86.50,95.70,61.20,86.50,95.70
1991-01-01,-112.38,49.54,68.30,80.00,93.40,68.30,80.00,92.80,68.60,80.50,93.10
1992-01-01,-112.38,49.54,60.00,83.00,98.00,60.00,84.50,98.40,60.00,83.50,97.70
1993-01-01,-112.38,49.54,65.20,79.00,93.90,66.10,80.50,94.90,66.10,80.00,92.80
1994-01-01,-112.38,49.54,60.20,73.00,86.70,60.90,73.00,87.70,60.90,73.00,87.40
1995-01-01,-112.38,49.54,66.30,74.50,93.70,66.00,74.50,94.00,66.30,74.50,94.00
1996-01-01,-112.38,49.54,66.30,77.50,88.00,65.90,78.00,90.00,65.30,78.00,89.40
1997-01-01,-112.38,49.54,66.10,81.50,94.40,66.10,83.00,94.70,67.50,81.00,96.80
1998-01-01,-112.38,49.54,57.10,76.00,94.00,58.40,77.00,95.00,58.10,78.00,95.00
1999-01-01,-112.38,49.54,61.00,79.50,90.70,61.30,80.00,89.70,62.00,80.50,90.70
2000-01-01,-112.38,49.54,63.30,80.50,91.50,64.30,80.50,92.10,63.90,79.50,91.10
2001-01-01,-112.38,49.54,69.40,81.50,92.70,70.10,82.00,90.70,69.40,82.00,91.00
2002-01-01,-112.38,49.54,68.90,77.00,91.80,68.30,77.00,93.20,69.00,77.50,92.90
2003-01-01,-112.38,49.54,56.30,80.50,98.00,57.00,80.50,96.00,56.00,81.50,97.00
2004-01-01,-112.38,49.54,63.60,78.50,94.70,63.60,78.50,94.00,63.60,79.50,95.40
2005-01-01,-112.38,49.54,73.00,83.00,101.80,73.00,84.00,101.40,73.00,84.00,101.20
2006-01-01,-112.38,49.54,66.10,86.50,100.10,61.40,81.00,99.50,71.00,78.00,86.00
2007-01-01,-112.38,49.54,64.00,76.00,100.70,61.60,76.50,91.00,64.30,76.00,88.70
2008-01-01,-112.38,49.54,67.90,80.50,93.20,67.20,75.50,93.70,65.90,80.50,95.80
2009-01-01,-112.38,49.54,64.00,83.50,95.20,65.90,80.50,97.80,69.40,84.00,99.40
2010-01-01,-112.38,49.54,62.40,79.50,96.10,67.30,79.00,98.00,65.60,76.50,97.20
2011-01-01,-112.38,49.54,61.90,81.00,97.60,63.20,77.50,95.30,64.30,75.50,93.60
2012-01-01,-112.38,49.54,67.00,76.50,91.00,58.40,79.00,93.70,68.60,81.00,95.80
2013-01-01,-112.38,49.54,68.90,76.00,95.80,62.30,74.00,93.50,64.30,80.50,96.80
2014-01-01,-112.38,49.54,66.60,82.50,95.70,67.50,80.50,92.40,60.00,73.50,90.50
2015-01-01,-112.38,49.54,62.30,74.00,93.40,68.00,81.50,93.40,60.90,82.50,93.70
2016-01-01,-112.38,49.54,64.30,79.00,97.10,69.20,81.50,95.70,69.60,84.00,96.80
2017-01-01,-112.38,49.54,60.30,76.50,90.70,65.90,75.50,88.70,63.60,74.50,89.40
2018-01-01,-112.38,49.54,73.90,83.50,98.40,63.00,74.00,87.40,50.60,75.50,85.40
2019-01-01,-112.38,49.54,68.60,77.50,89.70,65.30,83.00,96.20,62.00,76.50,91.40
2020-01-01,-112.38,49.54,65.90,77.50,91.40,67.30,78.00,93.70,62.20,77.50,87.40
2021-01-01,-112.38,49.54,66.30,80.50,96.40,73.30,82.50,93.00,62.60,80.50,103.70
2022-01-01,-112.38,49.54,70.30,82.00,95.50,70.00,82.50,93.50,63.30,81.00,100.00
2023-01-01,-112.38,49.54,65.90,77.00,86.40,66.60,83.00,94.40,60.30,79.00,94.20
2024-01-01,-112.38,49.54,59.70,77.00,102.20,62.60,80.00,93.00,69.30,79.50,98.70
2025-01-01,-112.38,49.54,65.90,80.50,93.70,65.00,76.50,87.70,70.30,79.00,85.00
2026-01-01,-112.38,49.54,67.20,85.00,95.10,70.60,82.00,89.70,68.60,85.00,92.80
2027-01-01,-112.38,49.54,66.50,85.50,97.90,66.30,82.50,100.20,72.20,86.00,100.00
2028-01-01,-112.38,49.54,63.20,81.00,91.40,71.20,86.50,99.20,66.00,79.00,97.20
2029-01-01,-112.38,49.54,63.30,73.50,93.50,66.30,84.00,95.00,68.60,82.00,102.50
2030-01-01,-112.38,49.54,65.00,76.00,98.00,67.00,83.00,93.80,62.10,81.00,101.10
2031-01-01,-112.38,49.54,75.00,81.00,90.40,71.60,81.00,93.10,62.90,79.50,95.80
2032-01-01,-112.38,49.54,65.80,77.50,95.70,65.60,79.00,95.40,66.10,80.50,96.90
2033-01-01,-112.38,49.54,69.30,81.00,100.10,69.90,80.50,92.40,61.50,79.00,92.40
2034-01-01,-112.38,49.54,65.80,75.50,89.00,64.00,83.50,93.40,69.60,80.00,94.70
2035-01-01,-112.38,49.54,60.90,75.50,90.40,69.60,82.50,97.70,66.30,75.50,94.10
2036-01-01,-112.38,49.54,65.20,78.50,95.10,68.00,78.50,86.80,71.90,87.00,98.70
2037-01-01,-112.38,49.54,64.20,83.50,93.10,61.60,77.00,92.10,66.90,81.50,95.40
2038-01-01,-112.38,49.54,74.60,85.00,91.80,62.00,82.00,95.20,69.30,83.00,90.10
2039-01-01,-112.38,49.54,66.30,86.00,98.10,72.00,82.50,91.40,64.00,76.00,95.70
2040-01-01,-112.38,49.54,66.90,82.50,98.70,64.00,82.50,105.70,65.00,80.00,99.70
2041-01-01,-112.38,49.54,64.60,78.00,93.10,64.00,78.50,89.70,58.30,70.00,91.40
2042-01-01,-112.38,49.54,65.30,81.00,96.10,59.60,75.50,88.70,62.90,76.50,96.00
2043-01-01,-112.38,49.54,64.00,80.50,100.00,59.30,71.00,82.70,64.60,77.00,98.10
2044-01-01,-112.38,49.54,62.60,81.00,104.40,70.00,81.00,94.40,72.30,83.00,103.00
2045-01-01,-112.38,49.54,65.20,83.00,93.40,67.60,78.50,90.00,66.00,78.50,94.90
2046-01-01,-112.38,49.54,73.60,85.00,97.00,62.50,81.00,91.40,61.90,82.00,94.00
2047-01-01,-112.38,49.54,71.60,82.00,94.70,67.30,79.00,98.70,64.60,80.00,91.90
2048-01-01,-112.38,49.54,72.60,80.00,96.10,54.90,74.00,91.00,68.30,80.00,90.00
2049-01-01,-112.38,49.54,62.80,77.00,91.70,67.40,81.50,94.70,59.50,75.50,98.40
2050-01-01,-112.38,49.54,67.30,78.50,92.70,69.00,82.00,102.90,66.30,78.00,95.60
2051-01-01,-112.38,49.54,66.60,75.50,94.70,64.00,84.00,91.40,70.30,84.50,97.10
2052-01-01,-112.38,49.54,64.80,82.00,97.70,70.30,80.00,97.60,70.00,81.50,97.70
2053-01-01,-112.38,49.54,69.30,81.00,100.30,58.60,73.00,86.40,58.00,75.00,96.70
2054-01-01,-112.38,49.54,57.00,76.50,96.30,68.30,76.50,101.70,66.60,80.50,94.70
2055-01-01,-112.38,49.54,64.50,77.50,94.00,71.30,83.50,96.40,60.80,80.50,93.10
2056-01-01,-112.38,49.54,74.00,83.00,94.10,70.00,85.50,95.10,64.60,78.50,87.40
2057-01-01,-112.38,49.54,65.50,77.00,89.70,60.10,82.50,99.10,63.60,75.00,89.00
2058-01-01,-112.38,49.54,63.10,80.50,93.80,68.80,80.50,93.00,68.30,85.00,99.40
2059-01-01,-112.38,49.54,64.60,84.50,98.10,69.30,81.00,102.10,63.50,74.50,93.10
2060-01-01,-112.38,49.54,62.30,74.50,91.70,61.10,82.50,96.10,74.30,89.00,100.70
2061-01-01,-112.38,49.54,60.20,83.00,99.10,64.20,82.00,101.10,70.00,84.00,101.00
2062-01-01,-112.38,49.54,69.00,82.50,98.00,67.40,80.00,92.70,71.30,81.00,97.00
