time,lon,lat,rcp26_frost_free_season_p10,rcp26_frost_free_season_p50,rcp26_frost_free_season_p90,rcp45_frost_free_season_p10,rcp45_frost_free_season_p50,rcp45_frost_free_season_p90,rcp85_frost_free_season_p10,rcp85_frost_free_season_p50,rcp85_frost_free_season_p90
1987-01-01,-136.46,60.54,21.20,42.50,62.20,16.50,42.50,63.20,23.30,43.00,62.90
1988-01-01,-136.46,60.54,31.00,48.50,63.40,31.00,48.00,64.70,25.40,49.00,63.70
1989-01-01,-136.46,60.54,12.20,44.00,61.70,7.20,44.00,61.70,7.20,44.00,61.70
1990-01-01,-136.46,60.54,22.60,46.50,77.40,22.60,47.00,77.40,25.30,46.50,78.80
1991-01-01,-136.46,60.54,13.70,43.00,69.80,13.70,43.00,69.80,13.70,43.00,66.10
1992-01-01,-136.46,60.54,6.30,34.50,54.00,2.10,34.50,56.50,2.10,34.50,53.70
1993-01-01,-136.46,60.54,18.90,49.50,77.70,18.90,49.50,77.70,18.90,49.50,76.30
1994-01-01,-136.46,60.54,20.90,42.00,57.70,23.30,42.50,57.70,23.30,42.50,57.70
1995-01-01,-136.46,60.54,7.30,45.00,75.40,7.30,45.00,75.10,11.30,45.00,75.40
1996-01-01,-136.46,60.54,11.60,43.50,76.50,3.90,43.50,76.50,10.90,40.00,76.50
1997-01-01,-136.46,60.54,19.70,52.00,73.40,19.70,52.50,73.40,19.70,53.50,73.40
1998-01-01,-136.46,60.54,19.50,55.00,70.40,22.30,52.00,68.70,24.50,52.00,68.70
1999-01-01,-136.46,60.54,34.30,62.00,73.00,34.60,62.00,73.00,34.60,60.50,73.00
2000-01-01,-136.46,60.54,10.90,55.00,86.00,10.90,51.50,86.00,10.90,56.00,83.90
2001-01-01,-136.46,60.54,34.00,65.50,79.00,34.00,61.50,81.80,36.10,65.00,81.80
2002-01-01,-136.46,60.54,33.50,61.00,81.40,33.50,61.00,81.40,35.60,61.00,80.00
2003-01-01,-136.46,60.54,36.80,63.00,70.70,37.40,64.00,70.70,38.00,63.00,71.70
2004-01-01,-136.46,60.54,2.40,57.50,89.00,2.40,57.50,89.00,2.40,54.00,88.70
2005-01-01,-136.46,60.54,28.20,56.00,82.80,34.20,56.00,82.40,28.80,56.50,81.60
2006-01-01,-136.46,60.54,13.00,51.50,77.80,29.80,54.00,73.00,18.10,50.00,90.00
2007-01-01,-136.46,60.54,41.60,69.00,84.70,20.60,48.00,82.50,36.60,60.00,88.50
2008-01-01,-136.46,60.54,5.60,47.00,80.80,24.50,55.00,82.80,10.70,60.00,84.10
2009-01-01,-136.46,60.54,29.30,60.50,89.20,35.00,66.50,90.00,30.40,68.00,90.00
2010-01-01,-136.46,60.54,40.60,61.00,81.10,24.00,69.00,89.00,42.90,61.00,83.50
2011-01-01,-136.46,60.54,20.10,58.50,73.50,17.70,64.50,82.70,33.60,62.00,80.70
2012-01-01,-136.46,60.54,19.60,56.50,89.30,7.20,49.50,76.80,26.30,63.50,72.70
2013-01-01,-136.46,60.54,32.40,61.00,77.00,14.20,58.50,87.00,35.60,70.00,84.40
2014-01-01,-136.46,60.54,38.30,63.50,93.60,37.40,67.50,89.80,39.60,62.50,86.00
2015-01-01,-136.46,60.54,30.20,64.00,82.40,38.90,67.00,89.00,40.20,56.50,83.90
2016-01-01,-136.46,60.54,23.30,66.00,87.00,13.10,71.50,86.70,33.30,69.00,93.20
2017-01-01,-136.46,60.54,43.00,67.50,99.80,13.40,69.50,88.70,44.00,64.00,92.00
2018-01-01,-136.46,60.54,44.30,62.50,88.00,36.20,56.00,77.00,42.70,61.00,84.60
2019-01-01,-136.46,60.54,40.20,66.50,89.50,29.30,59.50,95.80,37.60,65.00,87.40
2020-01-01,-136.46,60.54,33.20,69.50,94.70,42.90,63.00,83.70,25.00,63.50,95.40
2021-01-01,-136.46,60.54,26.30,70.50,99.40,45.60,62.00,84.10,47.30,70.00,89.80
2022-01-01,-136.46,60.54,43.10,68.50,84.40,35.60,62.50,88.70,34.50,68.00,87.10
2023-01-01,-136.46,60.54,34.30,69.50,83.70,45.80,72.00,89.60,40.90,64.50,94.00
2024-01-01,-136.46,60.54,49.30,67.00,91.40,45.50,65.50,86.20,31.90,63.00,86.00
2025-01-01,-136.46,60.54,19.60,62.50,82.40,32.90,69.50,89.00,43.30,67.50,95.80
2026-01-01,-136.46,60.54,42.50,73.00,84.70,45.30,70.50,90.40,45.60,79.50,96.40
2027-01-01,-136.46,60.54,38.60,65.50,86.10,45.20,71.50,89.30,49.90,71.50,92.40
2028-01-01,-136.46,60.54,38.10,65.50,105.60,8.00,71.00,97.40,38.00,72.50,89.80
2029-01-01,-136.46,60.54,40.30,63.00,101.20,38.30,75.00,92.10,41.20,75.00,92.70
2030-01-01,-136.46,60.54,42.50,74.50,89.10,56.00,73.00,88.00,50.30,69.00,88.50
2031-01-01,-136.46,60.54,48.30,79.50,97.40,50.80,71.50,86.70,15.10,69.50,87.00
2032-01-01,-136.46,60.54,41.60,76.50,100.50,49.30,72.00,94.70,55.30,73.50,95.80
2033-01-01,-136.46,60.54,45.80,68.50,95.40,48.40,76.00,95.70,40.60,73.00,96.80
2034-01-01,-136.46,60.54,46.90,66.00,91.30,42.00,74.00,97.40,40.90,77.00,103.80
2035-01-01,-136.46,60.54,41.10,68.00,107.20,41.10,75.50,106.20,46.50,74.50,102.00
2036-01-01,-136.46,60.54,32.90,66.50,94.00,51.30,73.00,99.70,50.90,69.50,101.60
2037-01-01,-136.46,60.54,46.30,75.00,88.70,62.60,74.00,99.60,35.20,70.50,103.50
2038-01-01,-136.46,60.54,59.00,77.00,98.00,47.20,78.50,104.70,52.90,71.00,99.70
2039-01-01,-136.46,60.54,55.00,76.50,98.00,47.90,67.00,103.70,28.00,76.50,106.90
2040-01-01,-136.46,60.54,63.30,73.00,100.70,36.10,67.50,103.00,38.50,76.00,94.70
2041-01-01,-136.46,60.54,49.90,78.00,95.70,39.60,67.50,94.70,59.40,81.00,101.10
2042-01-01,-136.46,60.54,44.20,74.50,104.80,47.60,67.00,95.50,40.40,80.00,108.70
2043-01-01,-136.46,60.54,18.80,74.50,96.50,49.60,78.00,101.10,63.10,83.00,110.20
2044-01-01,-136.46,60.54,54.80,77.00,94.10,48.30,75.00,96.40,63.60,92.00,107.80
2045-01-01,-136.46,60.54,46.90,78.50,99.70,65.30,78.50,91.00,57.20,83.00,106.40
2046-01-01,-136.46,60.54,45.00,77.00,93.80,49.60,77.50,101.00,57.10,86.50,104.10
2047-01-01,-136.46,60.54,42.30,77.00,94.00,54.20,79.00,100.00,51.00,85.00,113.50
2048-01-01,-136.46,60.54,38.50,71.00,108.80,49.70,75.50,108.40,68.30,84.00,117.40
2049-01-01,-136.46,60.54,52.30,73.50,96.70,55.60,85.00,115.80,68.60,86.50,98.70
2050-01-01,-136.46,60.54,29.90,73.50,100.20,57.60,78.50,116.60,60.60,85.00,107.10
2051-01-01,-136.46,60.54,48.00,71.50,90.10,59.90,81.50,106.70,67.20,86.50,102.10
2052-01-01,-136.46,60.54,38.80,76.00,106.40,58.30,73.50,99.70,38.30,90.50,116.90
2053-01-01,-136.46,60.54,31.20,72.50,103.10,54.40,80.00,102.70,51.30,86.00,114.10
2054-01-01,-136.46,60.54,55.10,81.00,100.40,60.30,80.00,96.60,64.90,86.50,121.90
2055-01-01,-136.46,60.54,50.90,77.50,98.20,51.00,75.50,105.30,83.00,97.50,126.50
2056-01-01,-136.46,60.54,42.80,80.00,121.40,60.00,79.50,106.70,74.20,95.50,115.90
2057-01-01,-136.46,60.54,50.60,73.50,93.70,48.80,79.50,98.40,69.90,95.50,121.40
2058-01-01,-136.46,60.54,63.30,72.50,100.80,55.20,84.00,110.00,71.90,95.00,120.10
2059-01-01,-136.46,60.54,60.70,78.50,102.00,52.30,74.00,101.00,63.60,96.00,127.20
2060-01-01,-136.46,60.54,37.30,79.00,97.20,65.20,86.50,113.40,75.60,98.00,116.40
2061-01-01,-136.46,60.54,51.20,72.00,103.90,65.00,76.00,113.10,79.00,95.50,122.30
2062-01-01,-136.46,60.54,32.60,73.50,99.10,60.00,82.50,111.00,70.60,99.50,120.10
2063-01-01,-136.46,60.54,60.70,79.50,105.10,56.50,77.50,100.40,78.80,101.00,126.80
2064-01-01,-136.46,60.54,48.50,76.00,99.80,55.60,85.50,106.80,75.90,94.00,122.10
2065-01-01,-136.46,60.54,43.20,76.00,91.40,70.80,93.00,115.40,52.50,95.00,135.90
2066-01-01,-136.46,60.54,37.20,76.50,110.70,71.80,91.00,114.10,70.60,103.00,135.60
2067-01-01,-136.46,60.54,55.60,80.00,103.00,49.50,83.50,106.10,77.90,96.50,127.70
2068-01-01,-136.46,60.54,36.20,72.00,96.20,63.60,86.00,108.30,82.30,108.50,130.40
2069-01-01,-136.46,60.54,30.00,71.00,92.70,62.60,95.00,107.70,82.20,106.00,125.40
2070-01-01,-136.46,60.54,55.80,87.00,110.50,62.80,92.00,112.40,88.20,106.50,135.20
2071-01-01,-136.46,60.54,58.30,85.50,106.40,58.60,80.00,113.10,79.90,105.00,142.30
2072-01-01,-136.46,60.54,33.40,81.00,105.80,64.30,86.50,114.70,74.20,117.50,135.00
2073-01-01,-136.46,60.54,43.10,78.50,97.00,59.50,93.50,122.00,79.00,113.00,139.80
2074-01-01,-136.46,60.54,54.00,78.50,102.00,69.30,81.50,110.50,84.60,111.00,147.00
2075-01-01,-136.46,60.54,51.20,75.50,93.70,53.00,89.50,111.40,72.10,113.50,142.40
2076-01-01,-136.46,60.54,44.10,68.50,99.30,68.80,85.00,116.30,85.60,111.50,145.40
2077-01-01,-136.46,60.54,55.90,75.00,87.50,63.70,82.50,108.50,87.00,110.50,137.40
2078-01-01,-136.46,60.54,56.40,77.00,93.60,58.30,86.00,104.70,83.20,114.50,142.80
2079-01-01,-136.46,60.54,47.90,76.00,102.90,68.90,86.50,104.10,83.30,119.50,151.10
2080-01-01,-136.46,60.54,46.30,81.50,107.10,49.70,84.00,107.10,84.60,105.00,137.90
2081-01-01,-136.46,60.54,57.80,76.00,92.50,70.50,92.50,118.70,87.90,112.50,143.50
2082-01-01,-136.46,60.54,49.30,74.50,95.20,65.20,87.50,114.10,77.60,112.00,138.10
2083-01-01,-136.46,60.54,35.20,71.50,101.40,69.00,85.00,124.00,83.60,119.50,148.70
2084-01-01,-136.46,60.54,42.90,73.00,96.50,61.60,91.50,113.10,81.90,112.00,141.70
2085-01-01,-136.46,60.54,66.90,83.00,98.40,64.10,84.50,110.80,82.20,116.00,144.10
2086-01-01,-136.46,60.54,56.50,78.00,94.70,64.50,87.50,117.90,83.20,123.50,148.90
2087-01-01,-136.46,60.54,47.30,78.50,94.50,66.60,85.50,121.20,81.90,118.00,140.40
2088-01-01,-136.46,60.54,33.40,77.00,105.80,59.10,86.00,124.20,87.20,119.50,138.10
2089-01-01,-136.46,60.54,46.50,78.00,98.40,70.90,91.50,120.00,89.50,118.50,149.50
2090-01-01,-136.46,60.54,60.10,80.50,95.70,65.80,97.50,111.70,97.70,125.00,144.10
2091-01-01,-136.46,60.54,44.70,73.50,100.70,63.90,86.50,110.50,96.30,126.50,149.50
2092-01-01,-136.46,60.54,50.40,74.00,106.70,63.60,88.00,119.00,90.90,124.00,150.40
2093-01-01,-136.46,60.54,47.60,80.00,106.70,55.50,94.50,113.70,83.30,124.50,150.40
2094-01-01,-136.46,60.54,47.60,71.50,100.70,62.50,81.50,104.00,101.30,118.50,148.70
2095-01-01,-136.46,60.54,27.80,69.50,96.10,71.90,87.50,115.90,104.10,133.50,148.70
2096-01-01,-136.46,60.54,55.30,75.50,98.70,57.80,93.50,112.60,96.60,128.50,154.80
2097-01-01,-136.46,60.54,53.50,77.00,107.40,64.90,91.00,119.80,94.20,117.50,150.40
2098-01-01,-136.46,60.54,53.60,76.00,102.40,70.70,93.50,120.60,99.50,123.00,151.70
2099-01-01,-136.46,60.54,42.20,70.00,104.10,64.00,98.50,114.10,104.00,132.00,151.60
2100-01-01,-136.46,60.54,41.60,77.00,103.40,67.70,89.50,108.80,87.90,126.00,154.70
1950-01-01,-132.63,60.54,70.00,82.00,95.20,66.50,82.50,95.20,66.50,83.00,95.20
1951-01-01,-132.63,60.54,66.30,81.50,104.70,66.30,82.00,104.40,66.00,80.00,104.40
1952-01-01,-132.63,60.54,72.30,87.50,109.30,72.30,87.50,109.00,73.60,87.50,109.00
1953-01-01,-132.63,60.54,62.30,80.50,107.50,62.30,80.50,107.50,62.30,82.00,107.50
1954-01-01,-132.63,60.54,66.00,79.00,97.40,66.00,79.00,97.70,66.30,79.00,97.70
1955-01-01,-132.63,60.54,68.60,83.00,97.40,70.10,83.00,97.40,69.40,83.00,97.40
1956-01-01,-132.63,60.54,47.80,80.50,100.30,47.80,80.50,96.80,47.50,80.50,96.80
1957-01-01,-132.63,60.54,63.60,88.50,109.90,63.60,89.00,109.90,65.00,89.00,109.90
1958-01-01,-132.63,60.54,68.60,83.00,103.80,68.60,83.00,103.80,68.60,84.00,103.80
1959-01-01,-132.63,60.54,49.50,75.50,100.10,49.50,76.00,101.50,49.50,77.50,101.50
1960-01-01,-132.63,60.54,68.20,79.00,111.10,71.30,79.00,111.10,71.30,80.00,111.10
1961-01-01,-132.63,60.54,57.60,88.00,119.20,58.80,88.00,119.20,58.80,88.00,119.20
1962-01-01,-132.63,60.54,67.30,80.50,97.90,67.30,80.50,98.60,67.30,80.50,97.90
1963-01-01,-132.63,60.54,48.90,86.00,108.90,47.40,85.50,108.90,47.40,86.00,109.20
1964-01-01,-132.63,60.54,59.20,76.50,92.80,55.90,76.50,92.80,55.90,76.50,92.80
1965-01-01,-132.63,60.54,53.30,87.00,107.20,52.10,87.00,107.20,52.10,87.00,107.20
1966-01-01,-132.63,60.54,61.30,80.50,97.80,61.30,78.50,97.10,61.30,81.00,97.10
1967-01-01,-132.63,60.54,65.00,85.00,101.30,65.60,85.50,101.30,65.60,85.50,101.30
1968-01-01,-132.63,60.54,59.20,77.00,102.70,59.20,77.00,102.70,59.20,77.00,102.70
1969-01-01,-132.63,60.54,56.40,87.00,108.40,67.60,91.00,108.40,67.60,91.00,108.40
1970-01-01,-132.63,60.54,61.10,87.50,98.80,57.50,87.50,102.10,57.50,87.50,100.70
1971-01-01,-132.63,60.54,67.80,86.00,95.70,73.80,87.00,96.00,73.80,87.00,98.10
1972-01-01,-132.63,60.54,69.90,81.50,106.20,69.90,81.50,106.20,69.90,81.50,106.20
1973-01-01,-132.63,60.54,63.30,88.00,101.20,59.50,88.00,101.20,59.50,88.00,101.50
1974-01-01,-132.63,60.54,66.30,82.50,100.50,66.30,82.50,100.50,66.30,82.50,100.50
1975-01-01,-132.63,60.54,70.30,85.00,111.40,70.30,84.50,111.40,70.30,85.00,111.40
1976-01-01,-132.63,60.54,61.70,80.00,112.70,63.10,82.00,111.70,63.10,80.50,112.70
1977-01-01,-132.63,60.54,61.60,78.00,101.40,61.60,78.00,101.10,63.00,77.50,99.00
1978-01-01,-132.63,60.54,47.20,85.50,110.40,47.20,86.00,110.40,47.20,86.00,110.40
1979-01-01,-132.63,60.54,69.00,81.00,99.10,64.10,81.00,99.10,68.30,81.00,97.70
1980-01-01,-132.63,60.54,59.40,86.00,106.70,59.40,86.00,108.40,60.00,86.50,108.40
1981-01-01,-132.63,60.54,56.10,86.50,108.10,54.00,83.00,111.80,56.10,90.00,109.00
1982-01-01,-132.63,60.54,72.60,83.50,103.40,72.60,83.50,103.40,72.60,84.00,103.70
1983-01-01,-132.63,60.54,72.70,92.00,105.50,72.40,91.00,106.70,72.00,92.50,106.40
1984-01-01,-132.63,60.54,65.30,89.50,106.80,65.30,88.00,104.00,59.00,88.00,104.70
1985-01-01,-132.63,60.54,59.40,86.50,102.10,59.40,86.50,101.80,59.40,86.50,103.70
1986-01-01,-132.63,60.54,67.30,87.00,113.50,67.30,87.00,110.70,67.30,86.50,110.00
1987-01-01,-132.63,60.54,70.30,89.50,106.00,72.50,90.00,106.00,70.30,91.50,105.70
1988-01-01,-132.63,60.54,54.90,85.00,111.60,57.90,85.00,114.70,69.40,85.00,114.70
1989-01-01,-132.63,60.54,60.00,87.00,112.50,60.00,89.50,112.50,60.00,87.00,112.50
1990-01-01,-132.63,60.54,74.30,102.00,115.80,74.30,102.00,115.80,74.30,102.00,116.10
1991-01-01,-132.63,60.54,72.90,90.50,106.00,72.30,90.50,105.40,72.30,91.50,106.00
1992-01-01,-132.63,60.54,67.80,85.00,106.50,67.80,84.50,105.90,72.90,87.50,110.10
1993-01-01,-132.63,60.54,72.20,90.50,114.10,75.30,90.50,111.50,75.30,90.50,114.40
1994-01-01,-132.63,60.54,69.60,81.50,103.40,71.00,81.50,103.40,71.00,80.00,100.50
1995-01-01,-132.63,60.54,72.00,83.50,109.90,72.60,83.50,109.90,72.60,84.00,105.70
1996-01-01,-132.63,60.54,73.90,88.00,117.90,71.60,88.00,117.90,71.60,89.50,117.90
1997-01-01,-132.63,60.54,74.60,92.00,112.90,74.60,96.50,112.90,74.60,96.50,112.60
1998-01-01,-132.63,60.54,73.20,85.00,105.10,73.20,86.00,104.40,73.50,85.00,105.10
1999-01-01,-132.63,60.54,82.60,97.00,117.10,82.60,97.00,114.10,82.60,97.00,114.70
2000-01-01,-132.63,60.54,73.50,97.50,117.00,75.60,97.00,116.70,74.20,98.00,117.00
2001-01-01,-132.63,60.54,82.20,99.50,110.00,80.80,100.00,112.50,80.80,100.00,109.70
2002-01-01,-132.63,60.54,74.30,91.00,116.90,74.30,93.00,116.90,73.30,93.00,119.20
2003-01-01,-132.63,60.54,76.60,94.00,113.20,75.30,93.00,112.10,78.60,96.00,111.40
2004-01-01,-132.63,60.54,71.40,99.00,113.00,71.40,99.00,113.00,72.10,99.00,113.00
2005-01-01,-132.63,60.54,74.40,96.00,122.40,73.60,96.00,125.80,71.30,94.50,125.20
2006-01-01,-132.63,60.54,74.90,97.00,111.70,75.60,104.00,123.50,68.50,85.50,115.00
2007-01-01,-132.63,60.54,81.40,100.00,121.00,68.60,96.00,118.70,72.30,99.00,113.70
2008-01-01,-132.63,60.54,70.20,89.50,102.40,72.20,102.50,117.20,75.70,101.50,121.10
2009-01-01,-132.63,60.54,77.20,96.50,123.50,82.10,97.00,119.70,68.30,100.00,135.40
2010-01-01,-132.63,60.54,79.60,102.00,120.70,82.00,104.50,129.40,90.30,101.50,131.70
2011-01-01,-132.63,60.54,83.60,106.50,136.40,72.20,106.50,128.10,87.60,105.00,127.50
2012-01-01,-132.63,60.54,88.00,103.00,122.10,72.20,106.00,119.10,81.10,97.00,124.60
2013-01-01,-132.63,60.54,77.90,103.00,131.80,82.30,103.00,131.90,88.60,105.00,130.10
2014-01-01,-132.63,60.54,82.00,105.50,132.00,88.70,109.00,127.70,82.30,105.00,130.40
2015-01-01,-132.63,60.54,76.50,114.50,130.80,88.60,110.50,128.10,83.00,110.00,132.40
2016-01-01,-132.63,60.54,70.60,100.00,125.10,77.10,100.00,127.10,83.20,106.00,131.00
2017-01-01,-132.63,60.54,71.80,110.50,121.70,81.90,105.50,128.40,91.60,116.00,138.70
2018-01-01,-132.63,60.54,90.90,112.50,125.70,86.80,108.50,121.70,88.60,103.50,128.60
2019-01-01,-132.63,60.54,86.20,112.00,133.00,78.80,96.50,121.10,82.50,106.50,129.00
2020-01-01,-132.63,60.54,89.80,107.50,120.00,93.30,114.00,130.70,77.00,105.50,126.40
2021-01-01,-132.63,60.54,80.60,110.50,128.00,84.60,105.00,128.10,91.90,113.50,123.70
2022-01-01,-132.63,60.54,88.50,105.50,124.40,84.50,108.00,131.10,93.60,103.50,130.50
2023-01-01,-132.63,60.54,88.60,107.50,128.70,90.40,115.50,131.50,99.30,113.50,136.40
2024-01-01,-132.63,60.54,87.10,107.00,133.50,92.90,110.50,124.00,85.50,105.50,129.40
2025-01-01,-132.63,60.54,93.30,106.50,128.80,80.30,108.00,126.80,80.90,111.00,130.90
2026-01-01,-132.63,60.54,87.60,102.50,123.40,87.00,111.00,133.40,88.10,122.50,139.80
2027-01-01,-132.63,60.54,95.50,108.50,135.70,82.50,114.00,139.00,80.90,105.50,136.10
2028-01-01,-132.63,60.54,82.90,116.00,139.70,93.90,114.00,133.70,80.60,107.00,132.40
2029-01-01,-132.63,60.54,87.00,111.00,132.90,79.80,109.00,129.10,95.60,110.50,131.80
2030-01-01,-132.63,60.54,92.60,103.50,136.70,83.00,112.00,130.10,98.60,113.50,133.70
2031-01-01,-132.63,60.54,91.00,107.50,138.40,90.60,114.00,129.00,90.30,108.50,136.00
2032-01-01,-132.63,60.54,99.00,121.50,139.70,83.80,111.50,136.70,83.10,111.50,140.70
2033-01-01,-132.63,60.54,88.60,116.00,146.60,86.00,111.00,142.10,103.00,116.00,133.00
2034-01-01,-132.63,60.54,85.30,104.50,129.50,91.60,102.50,132.20,88.20,117.50,134.70
2035-01-01,-132.63,60.54,82.60,116.50,134.90,89.10,113.00,139.40,92.00,120.00,139.80
2036-01-01,-132.63,60.54,83.30,114.00,128.70,82.10,108.00,138.60,86.60,107.50,137.00
2037-01-01,-132.63,60.54,91.30,110.50,129.00,76.30,118.00,143.70,90.60,116.50,141.80
2038-01-01,-132.63,60.54,96.30,115.00,127.40,97.60,115.50,132.00,101.20,119.50,128.70
2039-01-01,-132.63,60.54,83.90,109.00,133.80,84.20,110.50,138.10,88.60,109.00,140.80
2040-01-01,-132.63,60.54,87.00,121.00,142.00,101.90,119.50,141.00,105.80,127.00,150.50
2041-01-01,-132.63,60.54,82.90,124.00,149.70,96.90,117.00,134.70,107.60,125.00,148.20
2042-01-01,-132.63,60.54,83.00,119.00,138.40,92.60,118.00,139.70,107.40,135.50,148.70
2043-01-01,-132.63,60.54,93.20,115.50,128.00,91.80,121.50,146.10,110.30,132.50,158.20
2044-01-01,-132.63,60.54,94.90,116.00,144.00,95.80,121.00,139.00,109.60,133.00,156.90
2045-01-01,-132.63,60.54,86.00,121.00,133.10,97.90,118.00,147.10,103.60,131.00,149.40
2046-01-01,-132.63,60.54,94.50,119.50,138.50,93.90,120.00,143.40,113.20,133.50,152.80
2047-01-01,-132.63,60.54,88.20,115.50,139.60,107.60,127.00,143.40,95.00,125.00,154.30
2048-01-01,-132.63,60.54,84.90,118.50,144.40,90.70,126.00,144.70,104.30,134.00,153.70
2049-01-01,-132.63,60.54,88.20,113.00,131.70,96.30,132.00,155.50,104.30,132.00,153.40
2050-01-01,-132.63,60.54,72.80,120.00,149.60,105.00,127.00,151.30,107.10,133.00,153.10
2051-01-01,-132.63,60.54,84.70,106.50,134.30,103.30,118.00,143.40,101.60,134.00,152.50
2052-01-01,-132.63,60.54,95.50,122.50,142.20,103.00,131.00,146.10,114.90,138.00,161.20
2053-01-01,-132.63,60.54,94.60,120.50,136.10,106.30,124.50,151.10,106.70,130.50,160.60
2054-01-01,-132.63,60.54,92.50,120.50,136.70,96.60,121.00,144.70,106.30,130.00,156.70
2055-01-01,-132.63,60.54,83.60,116.00,145.20,101.30,122.50,154.10,108.50,134.00,156.70
2056-01-01,-132.63,60.54,89.90,120.00,149.00,95.80,123.00,144.60,117.60,137.50,152.50
2057-01-01,-132.63,60.54,90.50,112.00,131.70,91.00,114.50,135.10,108.40,139.00,154.20
2058-01-01,-132.63,60.54,95.00,119.00,139.10,106.30,127.00,146.00,114.60,135.00,151.70
2059-01-01,-132.63,60.54,92.00,119.00,136.10,105.60,119.00,141.80,111.80,141.00,165.10
2060-01-01,-132.63,60.54,97.90,119.00,134.40,106.60,120.50,148.70,118.90,141.00,162.30
2061-01-01,-132.63,60.54,94.50,124.00,141.40,97.60,126.00,145.70,117.80,139.50,159.70
